HSA #,HSA name,State,Medicare enrollees (2015),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2015)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2015)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2015)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2015)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2015)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2015)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2015)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2015)"
42006,Beaufort,SC,8716,8285.73,8649.29,3305.57,3365.92,2473.09,2629.09,1445.59,1541.45,438.89,466.82,462.96,509.43,183.29,163.56
42007,Bennettsville,SC,2693,8839.27,9987.71,3665.12,4333.04,2099.54,2280.12,1624.3,1782.77,270.04,293.79,1113.76,1263.75,182.66,164.17
42008,Bishopville,SC,1344,9404.38,10485.31,4061.34,4813.92,2533.54,2633.8,1590.57,1725.46,371.19,402.24,642.82,714.54,229.37,205.72
42009,Camden,SC,6037,8478.64,9428.75,3364.88,3989.71,2643.53,2748.97,1413.88,1532.61,342.44,370.18,580.73,640.09,166.42,182.12
42010,Charleston,SC,61812,8787.97,9509.77,3368.42,3824.52,2956.42,3066.3,1373.5,1451.88,428.6,452.79,520.2,560.28,172.79,187.42
42011,Cheraw,SC,3684,8253.98,9239.2,3803.68,4454.33,2070.34,2213.36,1438.9,1566.25,243.51,264.75,503.3,577.86,212.38,189.5
42012,Chester,SC,3280,8965.51,9605.71,3814.07,4161.86,2544.76,2693.48,1249.73,1318.24,495.02,526.2,623.57,694.82,271.63,250.66
42013,Clinton,SC,5073,9295.55,9633.95,4118.88,4145.56,2184.51,2314.94,1622.47,1722.61,474.57,502.82,686.05,719.1,184.32,205.23
42014,Columbia,SC,42640,8191.31,9003.31,3212.73,3723.66,2949.84,3073.04,1081.69,1170.94,361.53,391.46,460.82,502.83,172.17,188.01
42015,Conway,SC,14266,9270.89,10096.02,3520.87,4068.12,3195.49,3328.4,1220.81,1315.7,433.32,468,717.69,778.5,235.52,214.43
42017,Dillon,SC,2591,9480.17,10478.75,4160.89,4779.11,2402.08,2542.19,1449.89,1576.68,248.65,270.36,1099.72,1225.76,216.08,195.5
42018,Easley,SC,8919,9224.44,10022.15,3719.79,4203.43,2496.19,2651.54,1635.41,1719.3,425.82,447.32,740.26,776.24,226.31,249.07
42019,Edgefield,SC,801,8086.24,8886.68,3443.36,4031.13,2256.77,2331.06,1788.02,1865.09,248.93,260.27,252.46,272.84,107.94,128.21
42020,Fairfax,SC,877,8447.56,9034.59,2983.34,3298.14,2268.26,2286.04,2375.09,2552.55,297.1,312.22,364.99,415.2,188.73,169.53
42021,Florence,SC,23473,8988.38,10039.24,4018.26,4691.77,2200.91,2370.22,1670.62,1817.3,284.44,308.82,599.63,665.27,238.1,214.75
42022,Gaffney,SC,5096,8404.84,9425.98,3590.85,4002.01,2234.32,2637.5,1365.96,1487.54,460.68,499.72,561.41,627.27,210.24,193.32
42023,Georgetown,SC,9023,8878.64,9591.57,3413.73,3788.35,2593.68,2738.24,1797.38,1943.35,390.73,423.28,473,512.13,212.23,189
42024,Greenville,SC,41120,8502.26,9091.12,3319.89,3624.07,2333.04,2478.44,1734.76,1822,346.92,363.78,591.19,605.56,177.51,198.49
42025,Greenwood,SC,12710,9092.98,9113,4256.43,4016.92,2138.51,2220.64,1571.15,1702.64,506.32,551.14,419.43,437.61,199.69,183.33
42026,Greer,SC,7504,8486.31,9222.03,3311.89,3730.29,2361.27,2529.15,1713.19,1805.49,355.12,373.27,588.58,609.19,156.51,177.65
42027,Hartsville,SC,4385,9638.52,10808.31,4204.7,4980,2309.11,2467.18,1711.23,1861.54,290.26,315.83,773.82,876.98,392.47,366.18
42028,Hilton Head Island,SC,23717,8215.79,8500.39,2907.53,2904.79,3130.36,3313.02,1317.83,1396,290.79,308.97,353.86,376.57,152.16,136.64
42029,Kingstree,SC,1995,8908.16,10155.97,3790.39,4606.79,2145.14,2327.69,1769.06,1916.58,316.75,342.38,711.04,791.72,200.81,178.36
42031,Lancaster,SC,13286,8855.07,9512.93,3411.45,3810.82,2897.01,3038.8,1354.08,1426.72,425.01,453.47,499.69,552.89,271.41,247.98
42033,Loris,SC,6273,9765.8,10702.42,3703.12,4292.45,3279.4,3449.45,1420.34,1537.18,463.22,502.25,735.52,794.94,232.53,212.06
42034,Manning,SC,3936,8651.11,9761,3414.62,3822.73,2489.43,2968,1485.77,1611.02,315.6,340.96,806.76,929.29,247.06,222.46
42035,Marion,SC,2337,8384.13,9308.03,3448.61,4039.97,2297.54,2427,1447.17,1562.04,301.22,326.81,728.33,813.09,237.5,218.69
42036,Mount Pleasant,SC,10302,8453.06,9057.41,3017.69,3329.77,3031.42,3175.45,1341.71,1419.2,391.36,413.94,528.65,566.93,146.94,158.47
42037,Mullins,SC,2085,9498.99,10635.87,4278,5085.56,2468.7,2583.8,1700.2,1847.49,236.23,255.6,618.31,701.25,236.76,207.77
42038,Myrtle Beach,SC,37336,8720.71,9576.02,3267.35,3815.95,3137.43,3313.78,1226.85,1322.76,346.58,373.65,523.46,569.9,199.9,179.6
42039,Newberry,SC,4043,8361.93,8827.84,3265.78,3459.63,2734.41,2831.79,1377.35,1498,388.84,422.18,362.43,410.16,238.22,211.33
42040,Orangeburg,SC,9679,8191.22,8748.38,3251.38,3530.56,2441.25,2507.97,1590.39,1721.67,334,361.71,396.77,449.06,208.34,199.8
42041,Pickens,SC,2766,9376.45,10011.64,4278.24,4621.16,2248.91,2386.19,1652.69,1737.63,433.18,454.88,615.33,647.63,189.6,207.43
42042,Ridgeland,SC,1184,7872.63,8418.29,2776.48,3008.51,2628.92,2783.57,1507.08,1608.15,388.49,414.85,370.66,423.97,236.18,209.86
42043,Rock Hill,SC,23251,8644.3,9326.66,3455.21,3861.71,2691.66,2833.24,1236.54,1300.82,444.57,480.07,655.56,679.41,194.78,210.21
42044,Seneca,SC,11625,8830.06,9300.4,3895.62,4065.79,2282.74,2429.58,1529.65,1638.23,413.54,438.21,514.61,553.13,216.98,200.28
42046,Spartanburg,SC,24682,8802.27,9638,3721.7,4151.43,2264.34,2487.23,1596.38,1731.52,404.7,432.81,580.09,627.94,245.23,219.45
42047,Sumter,SC,12724,8571.13,9522.61,3209.24,3781.35,3038.13,3204.49,1279.07,1387.01,336.89,364.55,547.19,643.79,242.18,218.33
42048,Union,SC,3152,9745.69,10771.37,4118.61,4730.39,2244.72,2346.85,1538.44,1671.31,589.93,642.24,1035.32,1189.55,247.46,222.94
42049,Varnville,SC,1919,9280.75,9870.22,3468.06,3720.34,2618.32,2704.35,1904.97,2054.26,316.68,337.56,778.89,891.99,260.44,233.04
42050,Walterboro,SC,4095,9030.07,9784.86,3617.01,4097.86,2625.8,2701.53,1455.84,1564.87,440.82,464.78,662.78,759.76,269.86,242.7
42051,West Columbia,SC,23317,8808.12,9780.45,3413.13,4062.29,2964.8,3074.38,1249.25,1355.47,435.31,474.16,554.7,614.14,191.22,211.84
42052,Winnsboro,SC,1558,7825.42,8474.94,3204.12,3575.21,2308.03,2381.28,1297.28,1402.81,325.65,351.55,540.2,589.75,192.84,211.14
42053,Woodruff,SC,1374,8996.18,10074.59,3854.45,4369.22,2560.37,2979.19,1407.02,1516.62,429.58,458.15,523.51,560.16,237.03,208.38
43001,Aberdeen,SD,6577,8629.43,8916.88,3639.94,3915.92,1541.86,1606.58,3074.53,3021.11,133.23,131.38,80,92.92,235.33,219.75
43002,Armour,SD,436,9165.92,9090.34,4517.17,4362.85,1028.9,1093.08,3022.4,2973.21,,,341.78,401.45,292.35,272
43003,Belle Fourche,SD,1021,6810.51,6609.08,2991.33,2773.85,1508.57,1559.43,1837.66,1805.93,130.09,128.12,53.53,63.72,282.18,268.37
43004,Bowdle,SD,187,8610.61,9474.67,4281.75,5128.8,1111.63,1178.19,3182.56,3128,,,,,179.1,162.49
43005,Britton,SD,615,7821.58,7745.83,3627.11,3565.4,1175.29,1216,2812.05,2773.65,,,,,193.87,174.1
43006,Brookings,SD,3190,8009.18,8243.94,3132.42,3317.23,1417.94,1502.57,2949.82,2902.85,143.11,141.24,174.44,202.25,216.98,202.42
43007,Burke,SD,219,10829.82,11632.24,6300.65,7030.59,1247.71,1316.87,2720.51,2667.7,,,,,133.1,124.36
43009,Chamberlain,SD,992,8381.55,8480.68,3609.53,3718.58,1532.22,1592.67,2778.74,2725.46,,,58.36,65.25,203.81,188.72
43010,Clear Lake,SD,328,8344.48,8549.42,3365.49,3566.65,1473.97,1512.41,3212.08,3174.43,95.48,96.19,,,182.01,170.46
43013,Deadwood,SD,853,7724.06,7624.11,4041.62,3938.95,1374.92,1411.3,1928.25,1893.65,141.7,138.78,,,175.63,165.74
43014,Dell Rapids,SD,435,9556.6,9862.56,4886.64,5142.85,1361.3,1438.62,2801.61,2753.99,206.73,203.58,138.88,159.48,228.32,218.99
43016,Eureka,SD,477,6980.37,7206.19,3239.01,3434.84,1185.88,1256.96,2560.15,2520.02,,,,,124.32,115.02
43017,Faulkton,SD,353,12850.87,12041.88,6444.97,5735.95,1167.52,1194.14,5132.62,5045.89,,,,,406.04,366.65
43019,Freeman,SD,435,6477.6,6764.27,2665.09,2989.73,1291.18,1314.05,2359.39,2319.37,126.16,124.31,,,202.5,184.78
43020,Gettysburg,SD,403,11903.24,9190.82,6257.47,3600.34,1291.18,1355.92,4192.15,4117.75,,,,,210.59,193.36
43021,Gregory,SD,830,7920.57,9129.68,3487.05,4686.87,1211.71,1258.52,2807.23,2767.01,118.45,116.37,80.15,93.97,223.23,213.21
43023,Hoven,SD,157,8125.54,7927.58,3741.03,3541.72,1087.5,1151.56,3348.42,3294.51,,,,,107.62,99.14
43024,Huron,SD,2213,7303.16,7608.27,3440.96,3701.87,1522.53,1597.77,2024.8,1989.72,137.48,135.51,59.85,69.43,186.49,175.8
43026,Madison,SD,1990,8038.62,8384.98,3462.05,3821.95,1606.42,1644.13,2437.14,2399.06,107.03,105.04,91.92,103.64,249.23,236.82
43027,Martin,SD,452,12207.21,12038.55,6245.05,6128.55,2173.24,2202.44,2993.68,2958.64,,,,,262.51,255.13
43028,Milbank,SD,555,7889.19,8403.28,3481.16,3967.28,978.12,1021.29,3263.46,3239.11,103.51,101.89,,,206.01,191.71
43029,Miller,SD,866,8584.54,9031.91,3961.3,4395.08,1198.18,1259.61,3336.28,3277.41,34.07,34.02,,,192.46,179.64
43030,Mitchell,SD,4776,8101.02,8184.65,3616.34,3630.05,1677.08,1764.62,2252.59,2215.06,113.76,111.18,210.19,243.67,245.13,228.95
43031,Mobridge,SD,1576,8838.03,9163.96,4241.99,4595.45,1560.49,1596.88,2659.18,2608.22,95.91,93.83,,,153.74,143.5
43032,Parkston,SD,612,9304.12,9863.26,5130.65,5639.5,1098.6,1153.39,2738.4,2694.47,,,145.28,171.71,245.43,227.49
43033,Philip,SD,339,10167.43,10356.59,6171.92,6368.62,1325.11,1357.1,2421.55,2382.95,,,,,291.25,273.45
43034,Pierre,SD,2985,7178.66,7046.35,2671.57,2552,1414.94,1463.21,2606.42,2561.56,195.63,192.51,72.68,76.91,190.94,175.94
43035,Platte,SD,520,9415.5,9258.27,3994.49,3853.66,1046.84,1104.72,4308.15,4224.17,,,,,183.33,173.77
43036,Rapid City,SD,18457,7970.13,7861.24,3828.46,3712.05,1901.55,1949.03,1735.26,1704.38,144.17,141.39,106.16,114.11,201.52,187.01
43037,Redfield,SD,579,11510.06,12015.18,5144.42,5632.79,1241.72,1318.26,5036.58,4949.9,,,,,294.31,276.39
43038,Scotland,SD,249,12328.14,11626.58,5397.78,4721.67,2308.29,2339.5,4308.98,4235.33,,,,,334.26,318.91
43039,Sioux Falls,SD,27515,8403.17,8531.98,3507.97,3559.42,1640.68,1725.96,2616.49,2591.77,166.58,165.14,243.14,271.63,229.52,217.59
43040,Sisseton,SD,929,8796.64,9331.03,3640.48,4180.29,1533.51,1546.26,2883.63,2868.72,213.66,208.74,,,287.43,277.11
43041,Spearfish,SD,2438,6990.42,6824.77,2848.23,2680.14,1567.34,1603.18,2042.22,2004.15,173.89,170.98,123.34,143.56,261.35,247.37
43042,Sturgis,SD,1571,6729.14,7261.61,3245.02,3793.07,1480.39,1503.75,1565.73,1537.33,184.96,181.34,41.82,45.69,217.01,206.25
43043,Tyndall,SD,727,8679.34,9013.23,4490.64,4796.31,1517.63,1556.19,2422.88,2383.04,64.55,63.58,106.34,124.91,177.3,169.05
43044,Vermillion,SD,901,8636.1,9142.97,4162.55,4631.61,2008.15,2066.75,2020.62,1992.14,99.47,101.42,147.22,165.84,217.07,199.07
43045,Viborg,SD,176,7613.75,7807.94,2533.65,2740.93,1288.84,1345.26,3793.19,3732.33,,,,,227.28,217.55
43046,Wagner,SD,801,9017.09,9190.85,4054.02,4194.2,1515.09,1583.67,2744.23,2691.83,78.26,79.6,241.14,274.54,199.32,189.11
43047,Watertown,SD,3724,7167.32,7474.6,2791.12,3046.64,1842.03,1916.5,2006.53,1973.12,165.66,163.48,152.9,180.79,243.51,225.53
43048,Webster,SD,848,9213.97,8685.2,4403.37,3887.23,1341.96,1391.95,3204.07,3148.69,62.46,60.67,,,178.62,166.72
43049,Wessington Springs,SD,322,8233.33,7900.86,3559.38,3247.17,1025.92,1092.96,3682.87,3620.64,,,,,340.24,322.45
43050,Winner,SD,1004,8258.9,9377.19,4000.78,5100.09,1386.46,1433.11,2382.87,2341.32,115.72,114.9,84.31,97.12,283.64,268.74
43051,Yankton,SD,4547,7600.94,7882.27,3375.84,3597.49,2080.48,2146.52,1758.42,1746.68,120.15,118.97,124.17,138.99,184.35,171.64
43052,Eagle Butte,SD,357,11529.05,11251.21,5657.3,5419.68,2118.52,2209.45,2403.03,2350.26,834.77,801.48,,,130.91,126.24
43053,Pine Ridge,SD,372,12803.82,11654.81,6862.15,5933.94,3209.34,3174.37,2090.72,2047.02,,,,,100.86,95.85
43054,Rosebud,SD,440,11290.43,11217.8,4696.76,4710.29,2509.53,2510.72,2970.54,2920.95,,,,,237.52,235.5
44001,Athens,TN,4427,8812.46,9882.72,3449.12,4098.85,2503.73,2583.15,1531.88,1762.72,634.79,713,381.8,452.04,310.02,285.03
44003,Bristol,TN,6036,7704.5,9016.84,3193.47,4091.64,2145.05,2267.72,1268.19,1472.86,524.98,608.85,290.09,318.03,282.94,262.7
44004,Brownsville,TN,2061,8524.65,9494.69,3373.65,3953.38,2492.22,2608.01,1570.37,1758.43,600.54,663.63,205.3,235.7,283.5,260.11
44005,Camden,TN,2190,9342.94,10856.25,4004.63,5097.06,2449.1,2559.4,1627.98,1837.33,685.46,796.19,200.88,230.71,375.31,351.82
44006,Carthage,TN,1974,9966.15,11447.7,4781.54,5967.15,2623.6,2756.85,1283.47,1371.62,1007.37,1078.13,115.35,116.21,198.34,216.21
44007,Celina,TN,700,9731.59,11429.58,4846.31,5981.86,2176.9,2392.36,1719.91,1991.5,625.99,719.95,,,290.63,271.94
44008,Centerville,TN,1137,9135.04,9938.35,3818.05,4319.68,2206.51,2300.79,1771.78,1866.44,565.84,597.58,574.75,639.12,209.16,231.02
44009,Chattanooga,TN,42595,9221.74,10189.68,3757.47,4391.18,2796.83,2922.67,1408.69,1511.67,581.42,633.19,459.64,494.4,219.23,240.5
44010,Clarksville,TN,13295,8994.55,10042.51,3732.08,4448.97,2965.48,3105.17,1137.93,1252.67,512.69,567.39,351.51,412.08,296.02,272.71
44011,Cleveland,TN,11862,8909.68,10012.91,3651.03,4396.39,2842.32,2996.71,1223.59,1364.95,612.35,670.31,326.4,368.09,249.98,228.07
44012,Columbia,TN,10062,8558.08,9329.39,3546.76,4028.13,2220.07,2356.18,1655.01,1746.58,520.78,553.92,370.29,429.75,246.46,222.72
44013,Cookeville,TN,9110,8625.16,9829.72,3731.03,4520.61,2343.35,2474.19,1422.77,1638.04,656.12,734.67,143.63,166.66,324.97,303.35
44014,Copperhill,TN,961,7644.95,8754.73,3096.59,3902.63,2421.24,2541.38,1066.06,1186.92,425.5,460.17,354.81,424.77,275.97,254.68
44015,Covington,TN,2034,10483.66,11249.63,5054.8,5523.36,2612.12,2734.01,1611.99,1699.54,607.84,643.77,315.67,336.04,275.45,306.76
44016,Crossville,TN,13695,8283.07,9340.82,3410.17,4115.33,2627.06,2732.61,1304.04,1497.18,448.61,518.96,201.58,220.07,254.01,234.28
44017,Dayton,TN,2011,8025.14,9123.04,3217.6,4014.82,2499.95,2622.34,1454.5,1616.57,350.05,379.98,204.58,222.44,267.44,245.99
44018,Dickson,TN,6058,10424.47,11432.38,4766.62,5477.58,2909.7,3048.63,1254.65,1328.38,921.16,974.29,361.18,386.54,255.81,271.42
44020,Dyersburg,TN,5088,10556.34,11987.36,4803.85,5714.39,2886.98,3070.69,1576.88,1804.43,808.74,938.64,194.16,208.54,287.93,261.57
44022,Erin,TN,1365,10148.08,11425.21,4562.58,5609.9,3089.88,3104.64,1254.18,1388.71,650.15,723.97,341.75,397.19,259.79,235.3
44023,Erwin,TN,1568,8440.63,9863.09,4145.63,5114.04,2115.95,2265.67,1212.77,1405.01,402.25,468.71,329.48,379.02,228.95,216.24
44024,Etowah,TN,2139,7970.68,8984.91,3081.54,3704.55,2519.27,2619.58,1274.59,1472.36,596.27,666.94,284.63,335.51,207.91,192.32
44025,Fayetteville,TN,4006,8639.56,9915.05,3878.73,4838.14,2626.36,2732.39,1193.97,1331.76,530.89,595.66,164.35,199.09,239.22,218.99
44026,Franklin,TN,10127,8286.23,9036.08,3036.43,3491.77,2533.23,2673.91,1462.4,1537.65,638.9,675.25,452.08,494.8,158.73,165.2
44027,Gainesboro,TN,1478,8817.3,10218.87,4113.34,5173.64,2245.13,2343.16,1290.42,1474.83,787.41,868.42,103.38,120.48,295.73,274.54
44028,Gallatin,TN,5238,10394.51,11424.65,4818.4,5572.36,2895.69,3039.99,1395.87,1468.06,731.25,769.4,401.84,409.41,180.36,201.16
44030,Greeneville,TN,6671,8444.96,9691.29,3157.21,3867.76,2435.01,2578.86,1477.07,1714.85,593.77,694.08,499.76,593.94,285.46,263.9
44031,Harriman,TN,2957,8988.65,10661.81,3554.72,4713.52,2618.07,2757.88,1548.02,1800.15,689.57,801.94,262.31,317.64,309.56,283.49
44032,Hartsville,TN,634,11299.17,12830.2,5573.48,6813.98,2736.06,2867.66,1493.81,1569.11,1042.54,1094.19,281.81,291.29,197.55,228.35
44033,Hendersonville,TN,4573,9254.39,10168.89,3751.41,4427.32,2957.64,3065.61,1152.9,1212.52,795.7,838.56,402.31,425.6,202.71,216.93
44036,Huntingdon,TN,2826,9358.63,10809.19,4117.55,5078.87,2419.02,2561.54,1604.49,1837.8,701.65,815.41,213.93,247.68,300.92,277.01
44037,Jackson,TN,23377,9072.15,10444.9,3978.49,4882.04,2353.13,2488.01,1651.68,1882.11,608.18,701.16,216.4,247.83,256.83,232.8
44038,Jamestown,TN,2294,11061.09,12787.41,4829.2,5966.57,2655.76,2780.04,1524.25,1766.12,1657.69,1936.27,119.57,137.02,393.17,374
44039,Jefferson City,TN,1857,9108.25,10750.81,3486.1,4549.11,2575.38,2740.74,1508.39,1753.35,676.15,788.87,497.68,598.14,366.22,340.58
44040,Jellico,TN,638,9112.28,10216.74,4143.24,4718.3,1822.13,1912.78,2014.47,2343.88,621.61,716.01,247.84,298.72,279.46,252.88
44041,Johnson City,TN,17378,8350.31,9710.7,3686.95,4598.18,2281.45,2426.45,1300.09,1506.34,462.73,537.97,319.38,372.31,300.05,280.28
44042,Kingsport,TN,11436,8628.07,10025.4,3616.46,4567.74,2438.09,2577.49,1371.88,1596.14,590.45,686.54,296.01,326.98,314.08,290.51
44043,Knoxville,TN,51626,8325.61,9722.9,3193.72,4105.91,2778.98,2916.29,1365.37,1586.5,439.87,510.01,297.44,352.89,231.74,244.16
44044,La Follette,TN,2625,9656.28,11369.2,4177.87,5359.5,2646.77,2796.47,1440.78,1679.47,810.82,946.24,290.66,350.8,306.93,279.86
44045,Lafayette,TN,2094,11241.35,12730.82,5729.28,6904.6,2852.88,2978.69,1402.42,1494.31,916.13,986.13,157.6,166.41,233.21,263.61
44046,Lawrenceburg,TN,5435,9060.49,10071.49,3779.8,4413.5,2408.28,2565.74,1543.18,1683.62,575.72,610.78,462.07,540.12,299.91,275.83
44047,Lebanon,TN,5441,9455.04,10400.51,4026.83,4703.34,2852.68,2974.04,1251.24,1314.51,800.93,858.02,324.15,345.24,217.14,234.45
44048,Lewisburg,TN,3017,9385.9,10210.98,3904.34,4373.9,2492.4,2618.17,1766.01,1927.48,662.96,701.36,350.2,404.92,213.68,193.14
44049,Lexington,TN,2593,10754.79,12128.47,4669.9,5435.8,2431.87,2576.25,1972.08,2250.91,830.56,964.17,504.47,599.4,369.7,338.98
44050,Linden,TN,1316,10552.1,11814.09,5007.98,5894.57,2673.19,2754.42,1606.34,1774.23,748.66,872.46,237.82,280.56,296.58,271.94
44051,Livingston,TN,3977,9257,10561.41,4449.91,5290.14,2292.94,2437.81,1268.8,1462.98,870.45,1011.99,120.45,142.05,292,273.04
44053,Madison,TN,7559,9772.23,10773.61,4410.58,5164.76,2818.84,2938.28,1194.57,1256.96,771.88,815.94,405.06,411.03,181.71,199.56
44054,Manchester,TN,3518,10580.3,11987.64,4353.92,5311.53,3140.87,3228.43,1377.55,1536.26,1030.09,1196.28,457.79,541.31,251.62,233
44055,Martin,TN,4023,9687.15,11000.95,4531.91,5366.46,2410.13,2556.37,1443.37,1640.61,678.3,788.27,323.87,377.96,308.46,283.4
44056,Maryville,TN,12548,8472.67,9967.84,3449.36,4422.85,2475.65,2599.48,1676.37,1954.21,441.77,513.94,191.82,225.95,218.52,244.26
44057,McKenzie,TN,1797,9819.26,11337.5,4348.99,5410.86,2695.45,2809.91,1435.6,1638.38,763.86,889.58,259.49,306.44,321.82,297.85
44058,McMinnville,TN,6029,9763.8,11058.51,4091.58,4996.35,2932.89,3047.17,1311.66,1472.32,814.89,926.26,319.9,369.92,303.47,280.06
44059,Memphis,TN,104282,9112,9755.27,4020.03,4413.13,2569.54,2695.78,1497.72,1575,422.68,452.09,413.29,417.44,197.33,208.64
44060,Milan,TN,1635,9684.36,11245.42,4570.46,5644.38,2506.52,2657.47,1446.66,1657.22,600.58,697.38,291.45,332.29,263.16,243.01
44061,Morristown,TN,7573,8836.47,10396.44,3394.54,4365.56,2568.04,2750.03,1240.55,1446.79,1017.57,1190.04,355.73,427.64,288.83,271.17
44062,Murfreesboro,TN,12194,8628.71,9490.72,3493.78,4114.99,2956.73,3059.67,1112.07,1171.52,561.36,608.46,340.63,366.49,162.03,175.01
44063,Nashville,TN,44548,8630.58,9409.58,3582.28,4119.62,2638.5,2745.14,1229.36,1292.65,643.35,682.26,381.23,398.05,156.84,170.6
44064,Newport,TN,3441,8250.7,9711.84,3157.44,4094.67,2356.68,2498.07,1229.01,1431.92,762.84,891.38,531.54,639.72,260,239.68
44065,Oak Ridge,TN,8161,8108.71,9688.26,3140.43,4195.19,2626.15,2778.25,1249.57,1456.17,589.96,687.66,273.19,322.99,227.68,248.88
44066,Oneida,TN,2099,11205.66,12986.11,4930.54,6121.85,2876.48,3015.91,1726.97,2007.49,1075.65,1256.08,234.87,277.73,391.29,365.25
44067,Paris,TN,5596,8699.46,9835.91,3532.02,4236,2475.09,2605.39,1488.46,1686.02,624.04,721,217.61,261.13,348.9,326.87
44068,Parsons,TN,2125,10034.56,11615.04,4499.32,5613.71,2510.62,2622.51,1820.62,2057.59,666.66,779.31,243.18,288.67,302.47,275.88
44069,Pikeville,TN,1251,10340.24,11720.91,4500.47,5451.24,2561.64,2647.22,1720.04,1951.56,865.38,975.21,385.53,436.29,341.61,317.18
44070,Portland,TN,1229,9884.93,11137.41,4698.37,5705.67,2829.79,2954.11,1210.05,1273.76,720.25,758.74,310.25,328.28,159.36,178.37
44071,Pulaski,TN,3205,10283.17,11320.37,4810.34,5462.94,2696.23,2866.97,1609.47,1764.4,638.64,671.15,267.17,313.69,262.66,245.28
44072,Ripley,TN,2496,10307.78,11467.61,4444.71,5116.96,2625.38,2762.59,1929.64,2168.54,699.21,799.34,240.36,281.1,351.95,326.47
44073,Rockwood,TN,3025,9815.06,11378.8,4226.3,5346.77,2663.75,2772.3,1627.54,1869.69,674.9,771.81,257.53,305.23,358.86,331.79
44074,Rogersville,TN,1652,8838.12,10387.67,3499.51,4485.02,2173.96,2313.39,1546.68,1805.11,1125.64,1316.43,256,271.03,265.09,243.03
44075,Savannah,TN,3837,9344.49,10523.57,3679.99,4318.38,2501.82,2651.87,1604.93,1833.63,825.41,956.08,406.66,485.81,344.6,317.74
44076,Selmer,TN,2693,8842.83,10035.24,3584.57,4284.42,2373.21,2516.87,1655.22,1891.37,660.03,766.12,254.96,298.41,310.31,287.95
44077,Sevierville,TN,6288,8321.06,9764.36,3163.97,4103.89,2432.46,2579.22,1603.09,1865.19,587.98,684.74,257.28,304.3,253.07,229.88
44078,Shelbyville,TN,3769,9555.6,10687.39,3994.69,4750.99,3060.99,3190.37,1332,1478.97,637.41,726.42,273.51,312.12,251.54,230.56
44079,Smithville,TN,1619,9235.38,10323.51,4200.95,4968.54,2646.44,2733.59,1163.94,1287.02,714.11,818.32,324.4,369.09,214.02,195.73
44082,South Pittsburg,TN,1804,9527.45,10590.22,4187.15,4863.4,2642.49,2794.31,1576.24,1690.67,453.91,505.66,454.04,497.19,218.41,250.01
44083,Sparta,TN,3845,8804.66,10020.54,3781.34,4569.33,2334.68,2447.81,1423.82,1644.5,764.04,854.7,238.37,278.14,278.25,258.09
44084,Springfield,TN,4205,9560.35,10534.81,4036.83,4725.14,2622.55,2728.2,1408.12,1483.34,872.2,925.36,475.23,518.71,163,176.6
44085,Sweetwater,TN,3878,8226.71,9407.39,3176.25,3894.32,2362.1,2466.52,1550.72,1805.6,658.62,757.37,241.01,282.99,229.49,210.57
44086,Tazewell,TN,3026,9792.71,11536.63,3810.85,4885.25,2185,2310.89,1441.52,1676.27,1829.88,2137.38,382.13,446.2,269.01,250.47
44088,Tullahoma,TN,4167,9150.58,10499.08,3950.22,4905.82,2904.85,3014,1209.9,1368.14,589.83,684.88,282.56,336.72,207.73,188.97
44089,Union City,TN,5449,9884.56,11305.47,4281.27,5199.36,2485.24,2630.38,1756.81,1987.74,804.85,933.29,264.58,298.08,299.17,276.84
44090,Waverly,TN,1833,10264.9,11861.05,4603.51,5876.22,2759.22,2860.65,1598.39,1765.41,802.17,857.07,207.17,238.36,302.69,284.37
44091,Waynesboro,TN,1380,9033.44,10407.36,3627.71,4492.93,2217.58,2364.77,1549.67,1728.87,829.73,967.61,473.24,559.39,355.17,331.48
44093,Winchester,TN,6165,9570.47,10866.32,3931.53,4770.68,2862.92,2985.12,1404.62,1583.09,657.31,763.34,479.39,566.16,246.33,229.23
44094,Woodbury,TN,1318,9714.2,10681.43,4100.31,4752.18,2965.26,3074.02,1196.37,1277.12,1031.95,1187.02,160.73,166.78,283.04,262.34
44096,Ashland City,TN,1383,10408,10920.2,5073.01,5315.01,2726.89,2835.17,1339.52,1411.49,644.37,688.11,473.43,502.32,211.99,230.87
