HSA #,HSA name,State,Medicare enrollees (20% sample) (2005),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2005)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2005)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2005)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2005)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2005)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2005)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2005)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2005)"
23085,Ontonagon,MI,186,7720.65,7561.47,3994.01,3730.18,1383.21,1389.66,1503.46,1568.84,734.85,772.68,,,150.56,149.19
23086,Owosso,MI,1556,7215.43,7205.59,3676.17,3614.07,1929.75,1951.43,986.45,1006.37,259.35,266.3,162.27,166.71,199.1,197.92
23087,Paw Paw,MI,711,7219.35,7001.68,3939.13,3739.06,1612.08,1619.61,878.42,848.01,263.56,254.2,300.49,313.93,229.11,227.89
23088,Petoskey,MI,2422,6213.01,6333.15,2933.62,2975.08,1726.01,1746.81,896.18,935.56,190.23,200.03,237.18,247.65,216.36,216.63
23089,Pigeon,MI,348,7824.61,7751.24,3936.64,3765.22,1563.94,1575.02,1636.5,1701.77,423.8,427.37,,,202.24,217.24
23091,Pontiac,MI,6592,9477.01,8804.38,4813.44,4361.36,2854.47,2671.39,865.51,842.04,463.6,453.7,254.59,253.2,223.96,221.65
23092,Port Huron,MI,3645,7362.99,7594.79,3522.4,3735.61,2277.57,2325.98,788.08,770.53,426.95,419.36,95.81,94.35,248.55,245.39
23094,Reed City,MI,813,7092.96,7114.28,3491.71,3413.1,1730.61,1752.46,1127.6,1175.26,303.51,313.83,178.24,201.98,252.04,250.55
23095,Rochester,MI,2739,8559.42,8344.1,4069.46,4121.83,2920.45,2693.26,702.53,684.72,515.63,505.48,156.88,153.54,184.76,181.5
23097,Royal Oak,MI,8488,9058.39,8472.57,4428.32,4058.87,2900.72,2725.57,846.42,824.61,444.86,436.32,239.73,229.9,201.86,203.35
23098,Saginaw,MI,5824,7768.79,7922.66,3922.64,4047.73,2016.19,2060.75,927.38,909,443.32,435.18,196.21,208.13,259.5,258.95
23099,Saline,MI,370,7180.15,6723.34,3604.96,3362.37,1722.73,1623.6,1182.94,1098.58,373.93,356.02,137.46,127.56,177.9,174.14
23100,Sandusky,MI,259,9224.16,9303.75,4960.12,4946.5,2101.99,2130.12,1252.65,1269.38,544.98,557.67,,,306.09,349.02
23101,Sault Ste Marie,MI,919,6394.79,6688.14,3198.29,3409.81,1473.67,1486.98,943.43,982.4,545.33,571.88,,,200.94,200.19
23104,South Haven,MI,618,7265.92,7097.9,3990.45,3858.33,1746.02,1746.81,862.77,838.88,299.39,291.95,,,219.93,219.1
23105,Southfield,MI,1405,9416.08,8838.89,4407.31,4060.85,3167.8,2956.51,823.23,804.64,622.63,610.36,208.71,201.63,229.2,226.39
23106,St. Clair,MI,784,7567.08,7595.52,3685.26,3797.48,2209.76,2177.45,879.32,854.74,393.99,386.32,134.91,118.99,267.72,265.86
23108,St. Johns,MI,428,7577.38,7555.18,4013.83,3944.48,1909.68,1929.34,1026.98,1029.97,438.19,449.91,,,177.84,186.25
23109,St. Joseph,MI,2951,7308.36,7694.41,3761.92,4041.09,2204.63,2258.52,678.66,706.64,317.72,333.99,133.5,142.74,211.01,210.22
23110,Standish,MI,322,8102.48,8332.77,4229.82,4466.07,1721.52,1731.07,1388.49,1369.93,404.08,407.52,,,371.41,367.57
23111,Sturgis,MI,746,6450.26,6512.72,3623.9,3612.11,1399.42,1425.4,867.19,891.24,235.04,242.99,109.36,123.49,226.12,224.92
23112,Tawas City,MI,1636,7378.74,7587.95,4014.37,4148.3,1504.69,1515.78,1194.66,1228.89,299.3,313.01,177.11,196.41,201.3,201.47
23113,Taylor,MI,1290,10639.74,10263.01,5744.15,5641.15,2875.91,2658.44,920.18,895.91,585.86,573.74,242.61,232.34,291.65,288.03
23114,Tecumseh,MI,559,7087.09,6958.53,3504.77,3473.13,1688.73,1669.13,1082.31,1007.05,336.48,339.46,279.2,271.99,207.9,211.31
23115,Three Rivers,MI,747,6977.85,6976.17,3917.33,3847.94,1681.11,1713.82,814.15,823.71,201.47,203.27,153.38,176.16,207.77,206.14
23116,Traverse City,MI,4758,6175.04,6436.84,2850.98,3053.61,1821.03,1824.35,940.77,978.84,253.57,265.86,87.53,97.58,211.76,211.84
23117,Trenton,MI,1951,9569.55,9160.1,5010.49,4812.45,2775.31,2586.22,967.94,936.76,489.58,479.63,138.17,139.34,180.24,200.54
23118,Troy,MI,2674,8977.93,8738.1,4510.57,4485.25,2775.08,2600.99,758.3,742.15,493.71,485.6,231.96,222.34,202,199.39
23119,Warren,MI,6377,9801.56,9399.48,4902.35,4774.69,3149.46,2931.57,821.39,800.07,526.73,516.78,174.48,151.92,220.28,220.88
23120,Watervliet,MI,373,7465.47,7685.32,3686.84,3853.02,2267.83,2313.14,700.71,715.66,255.4,255.49,110.68,107.4,431.46,428.19
23121,Wayne,MI,3227,9697.25,9172.89,5164.07,4864.49,2716.79,2540.96,892.65,865.18,537.17,524.68,138.41,131.36,241.62,239.75
23122,West Branch,MI,1415,7336.4,7704.44,3587.41,3896.37,1723.1,1712.72,1140.69,1176.46,360.06,372.68,229.25,261.9,304.53,303.57
23124,Wyandotte,MI,3283,10136.3,9697.31,5384.31,5201.9,2910.42,2695,830.79,807,595.25,582.55,149.76,137.41,262.03,268.87
23127,Zeeland,MI,492,7216.49,7282.19,3632.37,3633.83,2176.93,2216.93,654.24,660.71,370.62,376.77,,,207.99,204.79
24001,Ada,MN,87,7984.95,7461.15,3850.04,3233.13,1930.22,2000.88,1899.01,1933.89,,,,,334.64,337.72
24003,Aitkin,MN,467,6723.55,6461.02,2996.6,2642.54,1072.72,1115.05,2269.05,2301.16,110.33,112.48,,,176.04,184.41
24005,Albert Lea,MN,1382,5502.62,5587.06,3105.45,3071.53,1065.16,1156.24,1047.14,1057.08,26.42,27.06,138.36,144.98,134.1,140.58
24006,Alexandria,MN,1351,5531.2,5891.53,2986.25,3243.18,1496.33,1567.17,695.94,705.9,75,76.32,111.05,122.53,163.18,168.35
24007,Appleton,MN,131,6347.13,6206.99,3408.65,3200.85,1293.66,1331.23,1517.28,1539.37,,,,,183.12,190.68
24008,Arlington,MN,236,4681.18,4748.4,2297.26,2297.29,852.18,892.98,1343.2,1357.65,,,,,138.41,141.56
24009,Aurora,MN,225,7434.27,7745.05,4691.79,4930.71,1383.6,1460.07,1083.59,1073.79,,,,,167.77,179.3
24010,Austin,MN,1065,6046.2,6214.33,3437.09,3496.02,1101.25,1183.03,1181.92,1191.34,30.75,31.41,113.21,120.63,215.73,219.76
24011,Bagley,MN,218,4874.58,4979.91,2257.62,2274.29,1262.96,1341.99,1104.31,1131.04,124.65,129.18,,,145.37,156.37
24012,Baudette,MN,175,5643.17,5638.76,2671.91,2619.66,1231.98,1232.45,1449.53,1486.61,,,,,117.42,120.3
24013,Bemidji,MN,1074,6865.59,7139.74,3921.34,4090.97,1746.77,1810.75,625.78,632.53,185.55,189.26,216.41,235.4,160,166.92
24014,Benson,MN,238,5740.12,6102.23,3231.09,3475.15,1297.07,1381.18,953.91,969.83,137.86,140.77,,,136.66,144.57
24015,Bigfork,MN,150,7106.6,7058,4050.37,3915.5,1153.93,1199.93,1659.87,1683.93,,,,,90.38,95.15
24016,Blue Earth,MN,396,5376.88,5378,2798.1,2710.02,1281.98,1356.39,861.87,869.99,109.71,111.54,,,216.13,217.6
24017,Brainerd,MN,1987,5869.96,6112.47,3064.39,3233.8,1711.58,1775.89,740.65,742.45,85.08,86.21,45.56,46.97,209.34,211.41
24018,Breckenridge,MN,626,4943.2,5352.19,2443.55,2721.3,1512.84,1608.76,618.07,626.69,184.77,195.14,44.24,51.91,167.59,174.11
24019,Buffalo,MN,427,7238.46,7302.29,3953.82,3970.38,1705.79,1808.71,820.04,762.88,138.58,132.76,429.74,429.37,184.13,185.49
24020,Burnsville,MN,1568,7195.63,7336.98,3627.99,3750.53,2045.89,2137.87,705.28,654.14,385.67,361.93,220.66,211.34,214.01,220.11
24021,Cambridge,MN,524,5841.38,5842.03,3211.35,3202.79,1229.32,1289.29,764.04,712.19,164.39,155.04,335.07,336.07,148.03,152.29
24022,Canby,MN,186,6581.39,6817.77,3271.88,3443.42,953.41,1044.63,2152.98,2021.02,,,,,223.13,325.19
24023,Cannon Falls,MN,212,5507.65,5164.76,2965.89,2587.8,1326.96,1419.73,849.33,783.12,,,,,186.75,190.71
24024,Chisago City,MN,462,6912.65,6893.88,3618.59,3652.6,1347.41,1380.21,1227.87,1150.13,197.7,186.58,337.84,332.77,194.38,199.96
24025,Cloquet,MN,540,5915.52,5940.31,3394.03,3374.42,1301.93,1373.91,958.28,927.84,125.85,122.41,,,127.29,133.01
24027,Cook,MN,140,7715.65,7531.87,4812.82,4605.28,1175.89,1232.07,1452.94,1409.24,,,,,148.89,157.22
24028,Crookston,MN,467,5404.64,5509.21,2773.65,2787.63,1004.69,1001.85,1273.92,1352.96,138.27,146.69,,,209.47,214.44
24029,Crosby,MN,402,5430.54,5234.27,2715.8,2418.57,1297.78,1364.81,1070.09,1083.26,107.85,109.47,,,128.46,132.79
24030,Dawson,MN,93,7851.09,7743.18,4537.83,4350.06,997.81,1031.48,2148.79,2172.65,,,,,90.85,96.84
24031,Deer River,MN,240,6801.61,6594.74,3938.04,3660.4,1250.24,1300.84,1014.73,1017.57,308.53,310.01,,,169,177.29
24032,Detroit Lakes,MN,892,6801.63,7169.66,3758.41,4085.49,1978.98,2009.7,566.03,570.07,148.38,151.13,80.84,76.36,263.39,268.26
24033,Duluth,MN,4731,6327.01,6366.57,3648.12,3653.3,1493.7,1555.75,742.79,721.39,204.97,200.55,94.16,78.15,149.97,160.51
24034,Elbow Lake,MN,103,5529.55,6030.43,3135.13,3512.05,1351.06,1428.31,612.08,618.51,,,,,144.28,150.92
24035,Ely,MN,238,5471.29,5449.16,3255.68,3183.98,1185.88,1246.2,743.28,720.11,,,,,152.38,154.48
24037,Fairmont,MN,827,5691.89,5989.98,3065.77,3296.15,1372.83,1410.45,871.91,884.95,148.21,151.73,,,196.45,201.25
24038,Faribault,MN,838,6088.44,6051.66,3558.04,3419.18,1357.39,1449.55,855.08,848.97,104.21,101.58,75.83,78.53,148.77,159.6
24039,Farmington,MN,188,5808.23,5806.91,3055.88,3031.07,1427.08,1496.67,730.92,680.25,,,,,219.94,221.43
24040,Fergus Falls,MN,1123,5736.27,6129.07,3457.26,3754.14,1289.23,1359.13,529.85,534.35,146.44,150.35,138.2,144.82,172.9,175.49
24041,Forest Lake,MN,252,7222.44,7034.68,3983.09,3846.88,1777.84,1792.08,853.54,790.89,151.97,141.48,,,225.26,233.9
24042,Fosston,MN,180,5814.38,6400.92,3165.34,3575.22,1037.13,1112.5,1061.5,1120.1,406.41,434.7,,,182.55,190.64
24043,Glencoe,MN,327,6460.17,6327.75,3590.66,3409.39,1185.28,1213.45,1379.53,1390.91,,,,,188.12,193.73
24044,Glenwood,MN,274,6744.44,7440.59,3852.78,4420.01,1244.18,1332.98,1141.14,1161.47,245.65,251.58,,,199.58,202.95
24045,Graceville,MN,90,8227.26,8521.5,5049.85,5224.89,950.19,997.45,1883.28,1935.57,,,,,71.59,75.44
24046,Grand Marais,MN,145,7380.48,7301.54,4739.01,4595.86,1039.95,1088.69,1383.92,1387.89,,,,,83.07,86.15
24047,Grand Rapids,MN,922,5912.07,6015.72,3382.71,3395.48,1048.89,1111.07,1060.06,1070.43,136.32,137.93,153,156.05,135.36,143.98
24048,Granite Falls,MN,300,5507.11,5760.03,2918.55,3159.9,1061.48,1126.93,735.24,746.68,94.18,96.57,488.62,420.1,164.15,169.49
24050,Hallock,MN,100,4060.11,4485.76,1683.54,2029.83,1062.32,1094.63,1235.88,1277.74,,,,,98.44,103.25
24052,Hastings,MN,623,5511.4,5496.96,3103.02,3064.36,1371.06,1454.59,668.83,618.67,90.29,85.92,,,101.46,101.97
24053,Hendricks,MN,78,3717.08,3883.26,1725.01,1797.55,655.74,714.63,1045.83,1068.75,,,,,179.38,183.89
24055,Hibbing,MN,873,6026.99,6210.88,3489.88,3608.8,1174.58,1234.05,1002.62,971.12,65.26,63.91,128.81,133.92,184.57,209.9
24056,Hutchinson,MN,596,5028.01,5195.59,2826.08,2914.81,1259.5,1319.07,757.71,764.87,,,,,137.13,141.72
24057,International Falls,MN,408,5781.21,5971.66,3222.37,3326.92,1217.5,1283.89,1063.17,1068.07,,,,,139.65,147.34
24058,Ivanhoe,MN,50,6720.13,6596.84,,,1676.26,1564.51,2244.56,2270.24,,,,,322.55,354.06
24059,Jackson,MN,169,5290.86,5625.48,2815.08,3022.71,1230.25,1328.17,917.37,936.64,,,,,223.6,227.15
24060,Karlstad,MN,59,5689.66,5937.86,,,1434.92,1439.67,895.8,910.14,,,,,38.52,45.81
24061,Lake City,MN,241,5837.18,5238.94,3355.14,2676.28,1159.49,1262.18,1174.66,1143.17,,,,,116.67,117.04
24062,Lakefield,MN,120,4796.78,5039.36,2410.46,2541.3,1139.91,1224.19,888.28,907.01,,,,,136.71,141.68
24063,Le Sueur,MN,149,5302.37,5273.92,2465.89,2392.44,1165.25,1250.02,1533.24,1495.61,,,,,54.25,57.91
24064,Litchfield,MN,388,4736.58,4897,2541.9,2640.21,1093.55,1147.95,602.76,597.22,,,,,124.46,128.74
24065,Little Falls,MN,758,5920.86,6099.76,3235.21,3314.67,1480.47,1557.31,796.85,805.64,199.25,204.41,39.17,38.83,171.13,175.96
24066,Long Prairie,MN,202,5367.62,5674.35,2529.22,2757.81,1551.64,1600.05,1059.21,1079.49,,,,,132.44,139.04
24067,Luverne,MN,297,6136.08,6680.14,3579.75,3954.75,1329.04,1475.57,920.94,937.54,,,,,136.84,139.99
24068,Madelia,MN,108,5177.04,5301.11,2391.76,2378.6,1056.86,1147.15,1512.11,1541.7,,,,,166.74,185.41
24069,Madison,MN,135,5247.06,5672.79,2596.71,2953.73,890.66,917.13,1721.14,1748.92,,,,,131.38,136.82
24071,Mankato,MN,1626,5662.8,5812.54,3290.82,3354.92,1510.92,1582.61,642.81,647.92,35.04,35.91,31.15,31.22,170.25,173.13
24072,Maplewood,MN,1508,6462.93,6358.23,3293.41,3227.14,1933.18,1963.21,588.13,547.92,251.93,235.79,251.51,231.6,136.81,140.97
24073,Marshall,MN,453,4972.12,5088.81,2432.59,2425.68,1267.75,1362.73,895.44,895.76,99.45,102.29,,,144.2,151.56
24074,Melrose,MN,160,4906.63,5266.12,2345.31,2611.32,1237.75,1316.57,1111.47,1119.64,,,,,207.65,211.63
24076,Minneapolis,MN,13733,6751.21,6612.79,3676.9,3534.85,1742.07,1808.09,700.24,651.3,239.27,224.44,253.27,245.02,140.53,144.99
24077,Montevideo,MN,354,6616.39,6582.26,3812.44,3719.78,956.27,1003.06,1603.22,1619.97,110.12,113.04,,,146.58,153.56
24078,Monticello,MN,329,7858.52,7622.53,4239.75,4006.73,1764.54,1831.72,1238.36,1166.46,213.71,208.68,,,142.84,149.38
24080,Moose Lake,MN,226,6166.86,6166.55,3578.35,3515.93,1294.35,1343.88,931.52,932.34,181.39,183.77,,,182.95,192.37
24081,Mora,MN,462,5952.14,5976.69,3201.76,3148.91,1107.44,1173.6,1276.33,1276.16,171.17,171.44,,,106.11,111.19
24082,Morris,MN,339,9579.09,9932.74,5429.12,5690.53,1514.07,1549.24,2142.82,2181.74,283.36,290.26,,,246.89,251.75
24084,New Prague,MN,608,6552.92,6370.32,3476.44,3295.89,1441.48,1502.24,1157.5,1088.67,91.65,86.06,,,172.27,173.48
24085,New Ulm,MN,732,5736.27,6076.3,3111,3355.02,1479.17,1551.49,872.06,876.14,60.46,61.93,,,139.43,143.23
24086,Northfield,MN,438,6102.33,6189.13,3648.45,3693.39,1360.58,1442.92,743.24,696.97,136.99,129.21,,,180.21,187.18
24087,Olivia,MN,354,6862.86,7129.8,4260,4420.91,1366.5,1440.57,943.86,958.42,,,,,201.5,204.81
24088,Onamia,MN,272,5177.25,5408.37,2690.05,2854.2,1002.56,1052.3,1202.69,1211.99,,,,,135.68,139.05
24089,Ortonville,MN,218,5736.79,6059.25,2926.23,3102.78,1114.2,1199.68,1281.13,1309.88,,,,,196.98,204.13
24090,Owatonna,MN,646,5040.01,5001.69,2769.37,2638.87,1594.17,1676.75,465.81,456.72,,,,,87.25,91.95
24091,Park Rapids,MN,715,6555.69,7014.59,3597.74,3995.01,1735.69,1769.14,720.09,725.3,135.31,138.87,123.15,134.96,230.2,236.56
24093,Paynesville,MN,242,4859.4,4922.23,2252.67,2224.86,951.37,1027.51,1499.1,1511,,,,,147.74,149.47
24095,Perham,MN,347,5095.61,5445.46,2665.78,2929.33,1334.51,1399.12,807.48,813.31,142.81,146.5,,,140.65,147.96
24096,Pipestone,MN,234,6578.05,7126.53,3460.73,3766.39,1547.95,1746.97,1258.14,1285.66,120.6,124.44,,,132.09,131.47
24097,Princeton,MN,559,7417.38,7465.91,3984.73,3965.55,1293.3,1359.95,1483.73,1477,208.88,197.05,344.35,359.76,123.01,122.98
24098,Red Wing,MN,600,6654.95,6465.21,3895.96,3649.73,1232.32,1313.63,1054.88,993.09,89.36,91.24,204.78,224.08,181.38,188.18
24099,Redwood Falls,MN,382,4262.61,4286.66,1937.08,1869.54,1081.96,1150.01,967,975.36,,,,,137.51,143.7
24100,Robbinsdale,MN,1719,6394.99,6308.21,3495.46,3411.83,1734.87,1795.16,627.78,582.54,216.71,202.55,174.48,162.8,141.96,143.68
24101,Rochester,MN,4596,6610.82,6236.23,4025.9,3588.78,1522.61,1646.22,689.42,628.73,82.93,76.87,123.94,113.66,164.82,172.68
24102,Roseau,MN,328,5177.02,5173.19,2767.42,2717.01,789.99,791.99,1349.96,1384.05,,,,,222.32,228.78
24103,Rush City,MN,265,5561.59,5603.08,2931.49,2986.78,968.89,1002.51,1037.56,995.05,192.54,180.08,,,190.39,190.46
24104,Sandstone,MN,76,6202.52,6060.29,3861.24,3662.42,907.33,956.3,1019.06,1020.39,,,,,133.11,127.83
24105,Sauk Centre,MN,227,4918.67,5082.04,2816.91,2911.27,1068.82,1140.56,701.48,705.79,,,,,175.65,182.85
24106,Shakopee,MN,809,7032.56,7034.38,4134.28,4137.15,1559.96,1615.29,788.95,732.84,250.54,233.73,162.65,160.01,151.93,161.88
24107,Slayton,MN,247,6224.02,6353.41,2782.8,2774.18,1120.14,1173.59,1533.5,1561.39,,,,,192.64,201.06
24108,Sleepy Eye,MN,267,5132.41,5223.6,2875.62,2908.78,1159.51,1220.29,1030.96,1040.07,,,,,84.33,86.93
24112,Springfield,MN,281,5736.28,5951.6,3054.15,3149.1,1306.09,1389.92,1110.74,1125.26,,,,,218.92,227.89
24113,St. Cloud,MN,3120,6008.72,6252.69,3021.12,3171.79,1625.1,1704.11,859.38,860.84,220.31,222.85,137.15,141.02,153,157.98
24114,St. James,MN,206,6096.44,6193.46,3350.25,3380.77,1259.43,1302.08,1312.41,1330.4,,,,,140.73,142.33
24115,St. Louis Park,MN,2323,6279.95,6234.25,3263.93,3235.85,1730.79,1789.17,736.46,684.37,183.55,172.4,247.18,229.51,108.72,110.06
24116,St. Paul,MN,7249,6636.59,6472.03,3572.21,3423.83,1809.94,1856.08,645.08,600.27,225.61,211.29,232.91,223.24,146.16,149.73
24117,St. Peter,MN,298,6621.97,6604.21,3698.6,3578.99,1359.2,1429.27,1258.76,1272.35,,,,,189.49,198.59
24118,Staples,MN,257,6653.44,6594.44,3408.33,3257.63,953.36,995.99,1802.89,1829.47,,,,,184.9,187.09
24119,Starbuck,MN,135,6631.48,6817.58,3445.36,3543.74,1659.9,1719.25,1221.16,1237.47,,,,,174.72,178.15
24120,Stillwater,MN,691,4782.25,4869.02,2321.77,2414.64,1283.96,1344.53,735.66,680.9,166.03,155.57,176.38,168.6,100.59,105.69
24121,Thief River Falls,MN,598,5097.61,5362.53,2711.87,2920.91,1520.21,1543.12,547.48,568.56,104.13,109.91,,,217.65,221.44
24122,Tracy,MN,142,8813.33,7986.08,5570.29,4589.86,1221.64,1312.34,1799.73,1832.68,,,,,204.32,233.39
24124,Two Harbors,MN,132,6821.91,6979.63,4029.15,4141.08,1598.79,1655.54,923.79,895.58,,,,,136.74,142.96
24125,Tyler,MN,89,7020.17,7353.58,3672.07,3965.6,861.06,891.45,1052.13,1072.98,378.08,388.71,,,154.89,162.55
24126,Virginia,MN,887,7354.98,7588.89,4465.89,4633.93,1679.76,1767.28,935.34,906.41,96.24,93.43,42.36,36.4,135.31,140.64
24127,Wabasha,MN,252,6158.73,5913.42,3408.55,3046.03,1363.59,1478.76,990.37,986.78,,,,,128.5,129.71
24128,Waconia,MN,1038,7101.91,7015.03,4150.19,4044.68,1585.55,1660.71,862.98,806.86,178.93,167.19,187.68,184,140.25,145.21
24129,Wadena,MN,521,6798.24,6906.68,4036.7,4047.1,1106.73,1166.77,1278.09,1296.39,183.58,188.61,,,179.33,186.89
24130,Warren,MN,187,6244.13,6435.06,3139.02,3248.46,1449.38,1505.84,1361.84,1418.32,,,,,137.01,139.23
24131,Waseca,MN,323,4973.59,4789.8,2799.51,2532.83,1080.66,1156.15,940.34,938.27,,,,,122.08,127.28
24133,Westbrook,MN,94,6561.36,6538.52,3097.43,2998.86,1201.58,1222.67,2064.61,2102.84,,,,,363.93,385.43
24134,Wheaton,MN,189,5547.55,5608.61,3016.86,3006.28,1209.21,1253.88,1161.23,1181.88,,,,,132.99,134.61
24135,Willmar,MN,1295,5157.6,5370.12,2533.74,2659.68,1578.5,1635.48,519.26,524.52,75.16,75.59,261.63,277.42,170.71,176.86
24136,Windom,MN,480,4764.11,4891.53,2389.68,2437.8,1230.86,1293.37,946.46,963.79,82.9,85.25,,,151.67,156.73
24137,Winona,MN,1037,5348.33,5610.74,2960.38,3111.7,1348.85,1437.88,762.69,770.53,56.86,58.12,81.22,82.77,142.17,149.18
24138,Worthington,MN,602,5322.42,5765.09,2760.52,3004.07,1596.37,1767.43,700.26,716.28,73.92,76.1,,,184.12,191.21
24141,Redlake,MN,42,11803.91,12004.33,6781.7,6957.1,2507.84,2585.48,1536.44,1539.72,,,,,308.88,320.87
26001,Albany,MO,227,8279.83,8860.43,5023.47,5384.37,1555.58,1601,958.19,1046.55,225.81,255.03,,,319.64,318.23
26002,Appleton City,MO,83,8441.08,8936.41,5370.81,5469.04,1362.41,1569.91,1249.18,1371.9,,,,,170.74,176.17
26003,Aurora,MO,344,8520.64,9110.15,4509.6,4768.15,1591.2,1716.23,1626.93,1758.11,309.42,336.1,,,299.19,297.65
26004,Bethany,MO,298,8996.57,9253.87,4895.05,4901.11,1608.25,1637.79,1787.1,1940.35,259.14,289.07,,,344.77,347.35
26005,Blue Springs,MO,1275,6919.73,7318.44,3432.54,3799.84,2035.33,2049.18,648.6,651.53,275.74,277.54,281.71,302.33,241.05,238.15
26006,Bolivar,MO,924,6182.99,6810.11,3355.41,3724.23,1249.78,1344.68,981.6,1081.26,203.99,226.27,170.87,209.68,230.7,233.04
26009,Branson,MO,1318,6731.78,7621.67,3347.1,3898.68,1646.95,1808.9,868.26,956.91,251.48,276.08,323.48,400.97,304.51,301.73
26010,Brookfield,MO,492,6944.35,7865.06,3451.39,4099.57,1627.24,1723.93,1280.75,1418.77,229.14,258.1,,,351,345.73
26011,Butler,MO,524,7617.99,8338.65,4124.02,4631.81,1938.27,2033.66,936.52,1008.81,155.95,173.06,155.5,180.7,299.59,300.72
26012,Cameron,MO,261,9003.45,9519.5,4778.47,5177.74,1796.05,1840.5,1094.65,1092.1,516.23,518.43,,,275.62,277.98
26013,Cape Girardeau,MO,3229,6753.94,7505.06,3600.79,4084.06,1755.76,1885.75,785.69,874.79,249.35,275.57,101.03,117.81,265.98,270.01
26014,Carrollton,MO,236,7376.36,8065.7,4402.73,4929.24,1497.56,1555.89,978.4,1052.22,134.75,150.12,,,379,382.92
26015,Carthage,MO,644,6675.03,7276.52,3691.77,4065.33,1555.86,1685.89,687.8,731.09,275.49,294.61,180.67,205.56,293.26,299.74
26019,Chillicothe,MO,633,6411.47,6912.68,3130.78,3350.11,1498.45,1589.86,1287.83,1406.01,130.21,146.91,,,272.61,305.08
26020,Clinton,MO,1396,6605.33,7324.18,3768.33,4313.81,1418.34,1474.88,945,1025.27,199.14,222.88,27.08,32.85,244.85,251.7
26021,Columbia,MO,5090,6406.2,7103.94,3218.61,3656.84,1741.32,1887.16,742.91,793.39,238.27,255.49,213.48,254.87,249.78,251.98
26022,Crystal City,MO,1127,7656.57,8348.12,3794.94,4347.51,2140.4,2198.97,822.62,856.6,408.08,427.51,277.75,298.9,213.58,221.94
26023,Dexter,MO,728,7153.25,7977.38,4046.67,4586.53,1530.72,1630.37,984.28,1100.6,265.71,299.51,112.41,138.52,223.94,230.66
26025,El Dorado Springs,MO,346,4560.37,5231.06,2141.42,2622.55,1028.74,1092.33,933.42,1031.25,178.76,201.43,,,206.83,210.1
26026,Ellington,MO,111,10769.07,11136.73,6759.5,6889.35,2226.78,2263.05,1028.92,1148.99,,,,,333.91,334.16
26027,Excelsior Springs,MO,530,7971.13,8304.19,4032.72,4286.54,2003.05,2047.18,928.68,925.17,280.24,281.2,375.69,406.56,342.71,348.1
26028,Fairfax,MO,251,6898.91,7201.08,3907.89,4027.3,1326.59,1378.14,1286.25,1389.25,192.1,212.11,,,231.18,234.13
26029,Farmington,MO,1737,7646.53,8443.55,4086.81,4631.26,1824.86,1900.54,1011.01,1117.48,280.67,303.81,206.15,254.16,243.05,245.37
26031,Fredericktown,MO,350,6707.21,7489.88,3140.67,3641.63,1528.95,1589.89,1264.1,1401.65,253.42,284.59,189.78,243.69,325.96,335.96
26033,Hannibal,MO,1162,6360.04,6819.96,3427.62,3690.81,1849.57,1949.46,561.79,622.94,203.3,228.55,,,279.06,277.52
26034,Harrisonville,MO,337,7000.71,7328.45,3583.35,3797.2,1628.94,1703.57,1087.63,1107.67,264.05,265.97,,,246.13,247.16
26035,Hayti,MO,338,7690.61,8679.49,4071.55,4813.26,1730.61,1803.41,880.08,985.43,196.16,220.64,,,566.66,558.14
26036,Hermann,MO,215,7603.89,8108.46,4198.17,4417.51,1683.82,1797.02,1242.18,1371.21,251.5,279.52,,,158.86,148.2
26037,Houston,MO,450,7302.42,8115.45,4063.27,4552.92,1316.9,1393.87,925.56,1025.23,268.52,299.23,478.42,558.67,321.5,372.57
26038,Independence,MO,2546,7084.13,7388.9,3606.91,3889.29,2036.86,2040.14,596.26,595.42,275.09,275.96,315.97,336.23,249.16,249.72
26039,Jefferson City,MO,4128,6909.72,7815.08,3856.55,4493.26,1792.14,1929.1,665.8,736.35,212.14,237.54,137.45,168.15,244.78,245.21
26040,Joplin,MO,3644,7469.17,8140.47,4299.54,4730.45,1602.54,1728.12,823.02,876.75,254.9,274.27,245.51,278.61,253.54,257.85
26041,Kansas City,MO,10917,6988.21,7357.79,3493.03,3776.99,2042.04,2098.52,691.33,692.33,301.73,303.19,246.51,268.13,215.95,219.01
26042,Kennett,MO,597,7586.55,8617.4,4476.91,5263.58,1601.45,1703.37,839.89,937.42,238.52,269.86,,,415.45,415.78
