"CT,C,11","CT_ST,C,2","PCSA,C,11","PCSA_ST,C,2","PCSA_L,C,30"
51680000400,VA,51680000300,VA,VA00_LYNCHBURG
51680000500,VA,51680000300,VA,VA00_LYNCHBURG
51680000600,VA,51680000300,VA,VA00_LYNCHBURG
51680000700,VA,51680000300,VA,VA00_LYNCHBURG
51680000801,VA,51680000300,VA,VA00_LYNCHBURG
51680000802,VA,51680000300,VA,VA00_LYNCHBURG
51680000900,VA,51680000300,VA,VA00_LYNCHBURG
51680001000,VA,51680000300,VA,VA00_LYNCHBURG
51680001100,VA,51680000300,VA,VA00_LYNCHBURG
51680001400,VA,51680000300,VA,VA00_LYNCHBURG
51680001600,VA,51680000300,VA,VA00_LYNCHBURG
51680001700,VA,51680000300,VA,VA00_LYNCHBURG
51680001800,VA,51680000300,VA,VA00_LYNCHBURG
51680001900,VA,51680000300,VA,VA00_LYNCHBURG
51683910100,VA,51683910100,VA,VA00_MANASSAS
51683910201,VA,51683910100,VA,VA00_MANASSAS
51683910202,VA,51683910100,VA,VA00_MANASSAS
51683910301,VA,51683910100,VA,VA00_MANASSAS
51683910302,VA,51683910100,VA,VA00_MANASSAS
51683910401,VA,51683910100,VA,VA00_MANASSAS
51683910402,VA,51683910100,VA,VA00_MANASSAS
51685920100,VA,51683910100,VA,VA00_MANASSAS
51685920200,VA,51683910100,VA,VA00_MANASSAS
51690000100,VA,51690000300,VA,VA00_MARTINSVILLE
51690000200,VA,51690000300,VA,VA00_MARTINSVILLE
51690000300,VA,51690000300,VA,VA00_MARTINSVILLE
51690000400,VA,51690000300,VA,VA00_MARTINSVILLE
51690000500,VA,51690000300,VA,VA00_MARTINSVILLE
51700030100,VA,51650010313,VA,VA00_HAMPTON
51700030300,VA,51650010313,VA,VA00_HAMPTON
51700030400,VA,51650010313,VA,VA00_HAMPTON
51700030500,VA,51650010313,VA,VA00_HAMPTON
51700030600,VA,51650010313,VA,VA00_HAMPTON
51700030800,VA,51650010313,VA,VA00_HAMPTON
51700030900,VA,51650010313,VA,VA00_HAMPTON
51700031100,VA,51700032127,VA,VA02_NEWPORT NEWS
51700031200,VA,51650010313,VA,VA00_HAMPTON
51700031300,VA,51650010313,VA,VA00_HAMPTON
51700031400,VA,51700032127,VA,VA02_NEWPORT NEWS
51700031500,VA,51700032127,VA,VA02_NEWPORT NEWS
51700031601,VA,51700032127,VA,VA02_NEWPORT NEWS
51700031602,VA,51700032127,VA,VA02_NEWPORT NEWS
51700031701,VA,51700031901,VA,VA03_NEWPORT NEWS
51700031702,VA,51700031901,VA,VA03_NEWPORT NEWS
51700031800,VA,51700031901,VA,VA03_NEWPORT NEWS
51700031901,VA,51700031901,VA,VA03_NEWPORT NEWS
51700031902,VA,51700031901,VA,VA03_NEWPORT NEWS
51700032001,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032002,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032005,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032006,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032007,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032113,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032114,VA,51700032127,VA,VA02_NEWPORT NEWS
51700032117,VA,51700032127,VA,VA02_NEWPORT NEWS
51700032123,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032124,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032126,VA,51700032127,VA,VA02_NEWPORT NEWS
51700032127,VA,51700032127,VA,VA02_NEWPORT NEWS
51700032128,VA,51700032127,VA,VA02_NEWPORT NEWS
51700032129,VA,51700032127,VA,VA02_NEWPORT NEWS
51700032130,VA,51700032127,VA,VA02_NEWPORT NEWS
51700032131,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032132,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032211,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032212,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032223,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032224,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032225,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032226,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032300,VA,51700032113,VA,VA01_NEWPORT NEWS
51700032400,VA,51700032113,VA,VA01_NEWPORT NEWS
51710000100,VA,51710006606,VA,VA04_NORFOLK
51710000201,VA,51710006606,VA,VA04_NORFOLK
51710000202,VA,51710006606,VA,VA04_NORFOLK
51710000300,VA,51710001700,VA,VA03_NORFOLK
51710000400,VA,51710001700,VA,VA03_NORFOLK
51710000500,VA,51710001700,VA,VA03_NORFOLK
51710000600,VA,51710001700,VA,VA03_NORFOLK
51710000700,VA,51710006606,VA,VA04_NORFOLK
51710000800,VA,51710001700,VA,VA03_NORFOLK
51710000901,VA,51710001700,VA,VA03_NORFOLK
51710000902,VA,51710001700,VA,VA03_NORFOLK
51710001100,VA,51710001700,VA,VA03_NORFOLK
51710001200,VA,51710001700,VA,VA03_NORFOLK
51710001300,VA,51710001700,VA,VA03_NORFOLK
51710001400,VA,51710001700,VA,VA03_NORFOLK
51710001500,VA,51710001700,VA,VA03_NORFOLK
51710001600,VA,51710001700,VA,VA03_NORFOLK
51710001700,VA,51710001700,VA,VA03_NORFOLK
51710002000,VA,51710004900,VA,VA01_NORFOLK
51710002100,VA,51710004900,VA,VA01_NORFOLK
51710002200,VA,51710004900,VA,VA01_NORFOLK
51710002300,VA,51710004900,VA,VA01_NORFOLK
51710002400,VA,51710004900,VA,VA01_NORFOLK
51710002500,VA,51710004900,VA,VA01_NORFOLK
51710002600,VA,51710004900,VA,VA01_NORFOLK
51710002700,VA,51710004900,VA,VA01_NORFOLK
51710002800,VA,51710004900,VA,VA01_NORFOLK
51710002900,VA,51710004900,VA,VA01_NORFOLK
51710003000,VA,51710004900,VA,VA01_NORFOLK
51710003100,VA,51710004900,VA,VA01_NORFOLK
51710003200,VA,51710004900,VA,VA01_NORFOLK
51710003300,VA,51710004900,VA,VA01_NORFOLK
51710003400,VA,51710004900,VA,VA01_NORFOLK
51710003501,VA,51710004900,VA,VA01_NORFOLK
51710003600,VA,51710004900,VA,VA01_NORFOLK
51710003700,VA,51710004900,VA,VA01_NORFOLK
51710003800,VA,51710004900,VA,VA01_NORFOLK
51710004001,VA,51710004900,VA,VA01_NORFOLK
51710004002,VA,51710004900,VA,VA01_NORFOLK
51710004100,VA,51710004900,VA,VA01_NORFOLK
51710004200,VA,51710004900,VA,VA01_NORFOLK
51710004300,VA,51710004900,VA,VA01_NORFOLK
51710004400,VA,51710004900,VA,VA01_NORFOLK
51710004500,VA,51710004900,VA,VA01_NORFOLK
51710004600,VA,51710004900,VA,VA01_NORFOLK
51710004700,VA,51710004900,VA,VA01_NORFOLK
51710004800,VA,51710004900,VA,VA01_NORFOLK
51710004900,VA,51710004900,VA,VA01_NORFOLK
51710005000,VA,51710004900,VA,VA01_NORFOLK
51710005100,VA,51710004900,VA,VA01_NORFOLK
51710005500,VA,51710001700,VA,VA03_NORFOLK
51710005601,VA,51710006606,VA,VA04_NORFOLK
51710005602,VA,51710006606,VA,VA04_NORFOLK
51710005701,VA,51710004900,VA,VA01_NORFOLK
51710005702,VA,51710004900,VA,VA01_NORFOLK
51710005800,VA,51710004900,VA,VA01_NORFOLK
51710005901,VA,51710004900,VA,VA01_NORFOLK
51710005902,VA,51710006901,VA,VA02_NORFOLK
51710005903,VA,51710006901,VA,VA02_NORFOLK
51710006000,VA,51710006901,VA,VA02_NORFOLK
51710006100,VA,51710004900,VA,VA01_NORFOLK
51710006200,VA,51710006901,VA,VA02_NORFOLK
51710006400,VA,51710004900,VA,VA01_NORFOLK
51710006501,VA,51710006606,VA,VA04_NORFOLK
51710006502,VA,51810041200,VA,VA02_VIRGINIA BEACH
51710006601,VA,51710006606,VA,VA04_NORFOLK
51710006602,VA,51710006606,VA,VA04_NORFOLK
51710006603,VA,51710006606,VA,VA04_NORFOLK
51710006604,VA,51710006606,VA,VA04_NORFOLK
51710006605,VA,51710006901,VA,VA02_NORFOLK
51710006606,VA,51710006606,VA,VA04_NORFOLK
51710006607,VA,51710006901,VA,VA02_NORFOLK
51710006800,VA,51710006901,VA,VA02_NORFOLK
51710006901,VA,51710006901,VA,VA02_NORFOLK
51710006902,VA,51710006901,VA,VA02_NORFOLK
51710007001,VA,51710006901,VA,VA02_NORFOLK
51710007002,VA,51710006901,VA,VA02_NORFOLK
51710980100,VA,51710004900,VA,VA01_NORFOLK
51710980200,VA,51710004900,VA,VA01_NORFOLK
51710980300,VA,51710006901,VA,VA02_NORFOLK
51710990000,VA,-80,,Water
51720960100,VA,51720960100,VA,VA01_NORTON
51730810100,VA,51730811300,VA,VA00_PETERSBURG
51730810300,VA,51730811300,VA,VA00_PETERSBURG
51730810400,VA,51730811300,VA,VA00_PETERSBURG
51730810500,VA,51730811300,VA,VA00_PETERSBURG
51730810600,VA,51730811300,VA,VA00_PETERSBURG
51730810700,VA,51730811300,VA,VA00_PETERSBURG
51730810900,VA,51730811300,VA,VA00_PETERSBURG
51730811000,VA,51730811300,VA,VA00_PETERSBURG
51730811100,VA,51730811300,VA,VA00_PETERSBURG
51730811200,VA,51730811300,VA,VA00_PETERSBURG
51730811300,VA,51730811300,VA,VA00_PETERSBURG
51735340100,VA,51700032127,VA,VA02_NEWPORT NEWS
51735340200,VA,51700032127,VA,VA02_NEWPORT NEWS
51735340300,VA,51700032127,VA,VA02_NEWPORT NEWS
51735990100,VA,-80,,Water
51740210200,VA,51550021602,VA,VA02_CHESAPEAKE
51740210300,VA,51550021602,VA,VA02_CHESAPEAKE
51740210400,VA,51550021602,VA,VA02_CHESAPEAKE
51740210500,VA,51550021602,VA,VA02_CHESAPEAKE
51740210600,VA,51550021602,VA,VA02_CHESAPEAKE
51740210900,VA,51550021602,VA,VA02_CHESAPEAKE
51740211100,VA,51550021602,VA,VA02_CHESAPEAKE
51740211400,VA,51550021602,VA,VA02_CHESAPEAKE
51740211500,VA,51550021602,VA,VA02_CHESAPEAKE
51740211600,VA,51550021602,VA,VA02_CHESAPEAKE
51740211700,VA,51550021602,VA,VA02_CHESAPEAKE
51740211800,VA,51550021602,VA,VA02_CHESAPEAKE
51740211900,VA,51550021602,VA,VA02_CHESAPEAKE
51740212000,VA,51550021602,VA,VA02_CHESAPEAKE
51740212100,VA,51550021602,VA,VA02_CHESAPEAKE
51740212300,VA,51550021602,VA,VA02_CHESAPEAKE
51740212400,VA,51550021602,VA,VA02_CHESAPEAKE
51740212500,VA,51550021602,VA,VA02_CHESAPEAKE
51740212600,VA,51550021602,VA,VA02_CHESAPEAKE
51740212701,VA,51550021602,VA,VA02_CHESAPEAKE
51740212702,VA,51550021602,VA,VA02_CHESAPEAKE
51740212801,VA,51550021602,VA,VA02_CHESAPEAKE
51740212802,VA,51550021602,VA,VA02_CHESAPEAKE
51740212900,VA,51550021602,VA,VA02_CHESAPEAKE
51740213001,VA,51550021602,VA,VA02_CHESAPEAKE
51740213002,VA,51550021602,VA,VA02_CHESAPEAKE
51740213101,VA,51550021602,VA,VA02_CHESAPEAKE
51740213103,VA,51550021602,VA,VA02_CHESAPEAKE
51740213104,VA,51550021602,VA,VA02_CHESAPEAKE
51740213200,VA,51550021602,VA,VA02_CHESAPEAKE
51740980100,VA,51550021602,VA,VA02_CHESAPEAKE
51750010101,VA,51750010200,VA,VA00_RADFORD
51750010102,VA,51750010200,VA,VA00_RADFORD
51750010200,VA,51750010200,VA,VA00_RADFORD
51760010200,VA,51087200302,VA,VA04_RICHMOND
51760010300,VA,51760030200,VA,VA01_RICHMOND
51760010401,VA,51087200302,VA,VA04_RICHMOND
51760010402,VA,51087200302,VA,VA04_RICHMOND
51760010500,VA,51760030200,VA,VA01_RICHMOND
51760010600,VA,51760030200,VA,VA01_RICHMOND
51760010700,VA,51760030200,VA,VA01_RICHMOND
51760010800,VA,51760030200,VA,VA01_RICHMOND
51760010900,VA,51760030200,VA,VA01_RICHMOND
51760011000,VA,51760030200,VA,VA01_RICHMOND
51760011100,VA,51760030200,VA,VA01_RICHMOND
51760020100,VA,51760030200,VA,VA01_RICHMOND
51760020200,VA,51760030200,VA,VA01_RICHMOND
51760020300,VA,51760030200,VA,VA01_RICHMOND
51760020400,VA,51760030200,VA,VA01_RICHMOND
51760020500,VA,51760030200,VA,VA01_RICHMOND
51760020600,VA,51760030200,VA,VA01_RICHMOND
51760020700,VA,51760030200,VA,VA01_RICHMOND
51760020800,VA,51760030200,VA,VA01_RICHMOND
51760020900,VA,51760030200,VA,VA01_RICHMOND
51760021000,VA,51087201401,VA,VA02_HENRICO
51760021100,VA,51760030200,VA,VA01_RICHMOND
51760021200,VA,51760030200,VA,VA01_RICHMOND
51760030100,VA,51760030200,VA,VA01_RICHMOND
51760030200,VA,51760030200,VA,VA01_RICHMOND
51760030500,VA,51760030200,VA,VA01_RICHMOND
51760040200,VA,51760030200,VA,VA01_RICHMOND
51760040300,VA,51760041000,VA,VA06_RICHMOND
51760040400,VA,51760041000,VA,VA06_RICHMOND
51760040500,VA,51760041000,VA,VA06_RICHMOND
51760040600,VA,51087200302,VA,VA04_RICHMOND
51760040700,VA,51087200302,VA,VA04_RICHMOND
51760040800,VA,51760041000,VA,VA06_RICHMOND
51760040900,VA,51760041000,VA,VA06_RICHMOND
51760041000,VA,51760041000,VA,VA06_RICHMOND
51760041100,VA,51760041000,VA,VA06_RICHMOND
51760041200,VA,51760030200,VA,VA01_RICHMOND
51760041300,VA,51760030200,VA,VA01_RICHMOND
51760041400,VA,51760030200,VA,VA01_RICHMOND
51760041600,VA,51760041000,VA,VA06_RICHMOND
51760050100,VA,51087200302,VA,VA04_RICHMOND
51760050200,VA,51087200302,VA,VA04_RICHMOND
51760050300,VA,51760041000,VA,VA06_RICHMOND
51760050400,VA,51760041000,VA,VA06_RICHMOND
51760050500,VA,51087200302,VA,VA04_RICHMOND
51760050600,VA,51760041000,VA,VA06_RICHMOND
51760060200,VA,51760030200,VA,VA01_RICHMOND
51760060400,VA,51760030200,VA,VA01_RICHMOND
51760060500,VA,51760030200,VA,VA01_RICHMOND
51760060600,VA,51760071001,VA,VA05_RICHMOND
51760060700,VA,51760030200,VA,VA01_RICHMOND
51760060800,VA,51760030200,VA,VA01_RICHMOND
51760060900,VA,51760030200,VA,VA01_RICHMOND
51760061000,VA,51760030200,VA,VA01_RICHMOND
51760070100,VA,51041100915,VA,VA01_MIDLOTHIAN
51760070300,VA,51041100915,VA,VA01_MIDLOTHIAN
51760070400,VA,51760071001,VA,VA05_RICHMOND
51760070601,VA,51760071001,VA,VA05_RICHMOND
51760070602,VA,51760071001,VA,VA05_RICHMOND
51760070700,VA,51760071001,VA,VA05_RICHMOND
51760070801,VA,51041100209,VA,VA03_RICHMOND
51760070802,VA,51041100209,VA,VA03_RICHMOND
51760070900,VA,51760030200,VA,VA01_RICHMOND
51760071001,VA,51760071001,VA,VA05_RICHMOND
51760071002,VA,51760071001,VA,VA05_RICHMOND
51760071100,VA,51760071001,VA,VA05_RICHMOND
51770000100,VA,51770001200,VA,VA01_ROANOKE
51770000300,VA,51770001200,VA,VA01_ROANOKE
51770000400,VA,51770001200,VA,VA01_ROANOKE
51770000500,VA,51770001200,VA,VA01_ROANOKE
51770000601,VA,51770001200,VA,VA01_ROANOKE
51770000602,VA,51770001200,VA,VA01_ROANOKE
51770000900,VA,51775010501,VA,VA00_SALEM
51770001000,VA,51770001200,VA,VA01_ROANOKE
51770001100,VA,51770001200,VA,VA01_ROANOKE
51770001200,VA,51770001200,VA,VA01_ROANOKE
51770001800,VA,51770001200,VA,VA01_ROANOKE
51770001900,VA,51775010501,VA,VA00_SALEM
51770002100,VA,51775010501,VA,VA00_SALEM
51770002200,VA,51775010501,VA,VA00_SALEM
51770002300,VA,51775010501,VA,VA00_SALEM
51770002400,VA,51770001200,VA,VA01_ROANOKE
51770002500,VA,51770001200,VA,VA01_ROANOKE
51770002600,VA,51161031102,VA,VA02_ROANOKE
51770002700,VA,51770001200,VA,VA01_ROANOKE
51770002800,VA,51770001200,VA,VA01_ROANOKE
51770002900,VA,51770001200,VA,VA01_ROANOKE
51770003000,VA,51770001200,VA,VA01_ROANOKE
51770003100,VA,51770001200,VA,VA01_ROANOKE
51775010100,VA,51775010501,VA,VA00_SALEM
51775010200,VA,51775010501,VA,VA00_SALEM
51775010300,VA,51775010501,VA,VA00_SALEM
51775010501,VA,51775010501,VA,VA00_SALEM
51775010502,VA,51775010501,VA,VA00_SALEM
51790000100,VA,51790000600,VA,VA03_STAUNTON
51790000200,VA,51790000400,VA,VA02_STAUNTON
51790000300,VA,51790000400,VA,VA02_STAUNTON
51790000400,VA,51790000400,VA,VA02_STAUNTON
51790000500,VA,51790000600,VA,VA03_STAUNTON
51790000600,VA,51790000600,VA,VA03_STAUNTON
51800065100,VA,51800075401,VA,VA01_SUFFOLK
51800065200,VA,51800075401,VA,VA01_SUFFOLK
51800065300,VA,51800075401,VA,VA01_SUFFOLK
51800065400,VA,51800075401,VA,VA01_SUFFOLK
51800065500,VA,51800075401,VA,VA01_SUFFOLK
51800075101,VA,51550021602,VA,VA02_CHESAPEAKE
51800075102,VA,51550021602,VA,VA02_CHESAPEAKE
51800075201,VA,51550021602,VA,VA02_CHESAPEAKE
51800075202,VA,51550021602,VA,VA02_CHESAPEAKE
51800075203,VA,51550021602,VA,VA02_CHESAPEAKE
51800075204,VA,51550021602,VA,VA02_CHESAPEAKE
51800075301,VA,51550021602,VA,VA02_CHESAPEAKE
51800075302,VA,51800075402,VA,VA02_SUFFOLK
51800075401,VA,51800075401,VA,VA01_SUFFOLK
51800075402,VA,51800075402,VA,VA02_SUFFOLK
51800075403,VA,51800075401,VA,VA01_SUFFOLK
51800075404,VA,51800075401,VA,VA01_SUFFOLK
51800075405,VA,51800075401,VA,VA01_SUFFOLK
51800075501,VA,51800075401,VA,VA01_SUFFOLK
51800075502,VA,51800075401,VA,VA01_SUFFOLK
51800075601,VA,51800075401,VA,VA01_SUFFOLK
51800075602,VA,51800075401,VA,VA01_SUFFOLK
51800075701,VA,51800075401,VA,VA01_SUFFOLK
51800075702,VA,51800075401,VA,VA01_SUFFOLK
51800075703,VA,51800075401,VA,VA01_SUFFOLK
51800075801,VA,51800075401,VA,VA01_SUFFOLK
51800075802,VA,51620090200,VA,VA00_FRANKLIN
51800075803,VA,51800075401,VA,VA01_SUFFOLK
51810040000,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810040200,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810040402,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810040403,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810040404,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810040600,VA,51710006901,VA,VA02_NORFOLK
51810040801,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810040802,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810041002,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810041003,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810041004,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810041200,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810041400,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810041600,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810041801,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810041802,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810042000,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810042201,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810042202,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810042400,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810042600,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810042801,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810042802,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810043002,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810043003,VA,51810043003,VA,VA05_VIRGINIA BEACH
51810043004,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810043200,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810043400,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810043600,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810043800,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044001,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044003,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044004,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044200,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044401,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044402,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044600,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044805,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044806,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044807,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810044808,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045000,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045200,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045405,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810045406,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810045407,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045408,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045412,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045414,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045415,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045417,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045420,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045421,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045422,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045423,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045424,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045425,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045426,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045427,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045428,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810045601,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810045603,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810045604,VA,51810041200,VA,VA02_VIRGINIA BEACH
51810045801,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810045803,VA,51710006901,VA,VA02_NORFOLK
51810045805,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810045806,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810045807,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810045808,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810045809,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810045810,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810046002,VA,51710006901,VA,VA02_NORFOLK
51810046005,VA,51710006901,VA,VA02_NORFOLK
51810046006,VA,51710006901,VA,VA02_NORFOLK
51810046009,VA,51710006901,VA,VA02_NORFOLK
51810046010,VA,51710006901,VA,VA02_NORFOLK
51810046011,VA,51710006901,VA,VA02_NORFOLK
51810046012,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810046013,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810046014,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810046015,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810046016,VA,51550020906,VA,VA01_CHESAPEAKE
51810046204,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046206,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046207,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046211,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046212,VA,51710006901,VA,VA02_NORFOLK
51810046213,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046214,VA,51710006901,VA,VA02_NORFOLK
51810046216,VA,51810042801,VA,VA03_VIRGINIA BEACH
51810046217,VA,51550020906,VA,VA01_CHESAPEAKE
51810046219,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046220,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046221,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046222,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046223,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046224,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046225,VA,51810046207,VA,VA04_VIRGINIA BEACH
51810046400,VA,51810045000,VA,VA01_VIRGINIA BEACH
51810990100,VA,-80,,Water
51820003100,VA,51015070600,VA,VA01_STAUNTON
51820003200,VA,51015070600,VA,VA01_STAUNTON
51820003300,VA,51015070600,VA,VA01_STAUNTON
51820003400,VA,51015070600,VA,VA01_STAUNTON
51820003500,VA,51015070600,VA,VA01_STAUNTON
51830370100,VA,51199051000,VA,VA00_WILLIAMSBURG
51830370200,VA,51199051000,VA,VA00_WILLIAMSBURG
51830370300,VA,51199051000,VA,VA00_WILLIAMSBURG
51840000100,VA,51840000201,VA,VA00_WINCHESTER
51840000201,VA,51840000201,VA,VA00_WINCHESTER
51840000202,VA,51840000201,VA,VA00_WINCHESTER
51840000301,VA,51840000201,VA,VA00_WINCHESTER
51840000302,VA,51840000201,VA,VA00_WINCHESTER
