STATE,COUNTY,TRACT,AREANAME,STUSAB,INTPTLAT,INTPTLON,LANDSQMI,PCSA,PCSA_L,TG_DOC,TS_DOC,TO_DOC,TG_FEDDOC,TS_FEDDOC,TO_FEDDOC,TG_NFEDDOC,TS_NFEDDOC,TO_NFEDDOC,TG_IMG,TS_IMG,TO_IMG,TG_CMG,TS_CMG,TO_CMG,TG_NIMG,TS_NIMG,TO_NIMG,TG_LT50DOC,TS_LT50DOC,TO_LT50DOC,TG_GT50DOC,TS_GT50DOC,TO_GT50DOC,TG_F_DOC,TS_F_DOC,TO_F_DOC,TG_M_DOC,TS_M_DOC,TO_M_DOC,TG_RESDOC,TS_RESDOC,TO_RESDOC,T_PRIM4,T_PRIM4RET,TPA_PC,TPA_PC_3SP,TPA_PC_OB,TPA_PC_OTH,TRHC10,TFQHC10,TFQHCGF,TFQHCGF_FT,TFQHCGF_PT,TFQHCGF_YR,TFQHCGF_SO,TFLALGF,TFLALGF_FT,TFLALGF_PT,TFLALGF_YR,TFLALGF_SO,TRHC_HRSA,TSITE_NA,TSITE_IHS,TSITE_SA,TDNTFED,TDNTNF_ALL,TDNTNF_PRA,TDNTNF_FTP,TDNTNF_PTP,TDNTNF_PTF,TDNTNF_FTF,TDNTNF_HSP,TDNTNF_ORG,TDNTNF_GOV,TDNTNF_RES,TDNTNF_M,TDNTNF_F,TDNTNF_GEN,TDNTNF_PED,TDNTNF_OTH,TDNTNF_A45,TDNTNF_A55,TDNTNF_A65,TDNTNF_65U,TDNTNF_AUK,TPVT_PC10,TPVT_AM10,TPVT_OBG10,TPVT_ED10,TVDEN_10,TVT_PC10,TVT_AM10,TVT_OBGY10,TVT_ED10,TVT_RHC10,TVT_FQHC10,THDEN_10,THOS_10,THOS_M10,THOS_S10,THDAY_10,THDAY_M10,THDAY_S10,THREIM_10,THREIM_M10,THREIM_S10,TACS_10,TTMDEN_10,TTMORT_10,TMDEN_10,TMORT_10,THMDEN_10,THMORT_10,TBENE_N10,TFEMALE_P,TMALE_P,TBLACK_P,TNBLACK_P,THISP_P,TNHISP_P,TWHITE_P,TNWHITE_P,TPCT00_14,TPCT65_UP,TAGE00_14,TAGE15_64,TAGE65_UP,TAGE00_00,TAGE01_02,TAGE03_04,TAGE05_09,TAGE10_14,TAGE15_19,TAGE20_29,TAGE30_39,TAGE40_49,TAGE50_59,TAGE60_64,TAGE65_69,TAGE70_74,TAGE75_79,TAGE80_84,TAGE85_UP,TW00_14,TW15_64,TW65_UP,TB00_14,TB15_64,TB65_UP,TO00_14,TO15_64,TO65_UP,TH00_14,TH15_64,TH65_UP
51,51685,920200,Census Tract 9202,VA,38.76683,-77.435327,1.73,51683910100,VA00_MANASSAS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,84.0517,88.7931,8.3871,30.1724,232,947,1946,51,156,-999,0,258,76,58,18,309,221,88,613313,360983,252330,14,301,-999,258,-999,43,-999,271,0.5114,0.4886,0.1693,0.8307,0.2211,0.7789,0.5574,0.4426,0.2439,0.0511,1957,5658,410,130,299,291,667,570,511,1298,1500,1319,773,257,157,79,75,57,42,1044,3164,265,293,1002,64,620,1492,81,540,1196,38
51,51690,100,Census Tract 1,VA,36.701164,-79.856213,2.99,51690000300,VA00_MARTINSVILLE,14,36,4,0,0,0,14,36,4,5,6,0,2,0,0,9,30,4,7,18,2,7,18,2,6,5,2,8,31,2,0,0,0,19.3,19.3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.9969,87.8505,5.5276,31.1526,320,1149,1987,30,195,0,20,331,120,91,29,801,609,192,1208081,754482,453599,26,467,25,331,22,136,-999,347,0.5623,0.4377,0.4918,0.5082,0.0412,0.9588,0.4642,0.5358,0.1842,0.2217,648,2090,780,48,98,91,209,202,203,373,362,497,449,206,174,171,129,131,175,184,870,579,408,1127,195,56,93,6,55,88,2
51,51690,200,Census Tract 2,VA,36.690425,-79.886809,1.96,51690000300,VA00_MARTINSVILLE,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6198,84.7107,9.4595,37.1901,242,858,1510,70,190,-999,14,250,125,100,25,689,543,146,821912,509568,312344,35,378,27,250,27,128,0,264,0.5545,0.4455,0.8994,0.1006,0.0116,0.9884,0.0757,0.9243,0.1713,0.1909,385,1433,429,14,56,55,110,150,172,211,215,324,342,169,122,102,66,77,62,27,115,28,327,1300,394,31,18,7,10,15,1
51,51690,300,Census Tract 3,VA,36.684529,-79.859312,1.48,51690000300,VA00_MARTINSVILLE,16,15,0,0,0,0,16,15,0,3,3,0,0,0,0,13,12,0,11,7,0,5,8,0,7,2,0,9,13,0,0,0,0,15.7,15.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,22,20,2,0,0,0,0,0,0,20,1,18,0,4,3,5,11,3,0,64.2534,77.0739,3.972,34.9925,657,1979,3809,87,548,18,47,674,311,248,63,1846,1353,493,2157638,1253222,904416,81,838,85,674,78,164,-999,728,0.537,0.463,0.3487,0.6513,0.0424,0.9576,0.5866,0.4134,0.1703,0.1495,426,1701,374,36,61,64,136,129,143,338,334,403,362,121,97,84,65,59,69,226,933,308,152,662,58,48,106,8,33,68,5
51,51690,400,Census Tract 4,VA,36.67539,-79.875678,1.68,51690000300,VA00_MARTINSVILLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7241,83.1897,-999,29.7414,231,768,1449,-999,131,13,22,239,81,65,16,430,331,99,478269,276895,201374,18,313,14,239,13,74,-999,244,0.5344,0.4656,0.4592,0.5408,0.0884,0.9116,0.4517,0.5483,0.2069,0.1303,548,1755,345,38,89,76,151,194,188,335,309,386,387,150,98,79,72,53,43,150,762,284,294,869,53,104,124,8,99,132,3
51,51690,500,Census Tract 5,VA,36.655546,-79.843062,2.84,51690000300,VA00_MARTINSVILLE,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6176,93.5702,9.3923,18.4433,587,2243,4502,78,170,94,-999,613,156,114,42,804,641,163,1384095,765476,618619,27,688,24,613,23,75,-999,629,0.5318,0.4682,0.1287,0.8713,0.0141,0.9859,0.8383,0.1617,0.1483,0.248,431,1755,721,20,57,47,163,144,139,217,272,382,508,237,192,156,143,125,105,297,1447,693,99,251,24,35,57,4,16,25,0
51,51700,30100,Census Tract 301,VA,36.966282,-76.421493,1.42,51650010313,VA00_HAMPTON,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,72.7273,83.3992,-999,33.9921,251,765,1615,-999,154,14,85,263,65,47,18,376,243,133,773558,365808,407750,-999,368,27,263,22,105,-999,288,0.47,0.53,0.8115,0.1885,0.03,0.97,0.1381,0.8619,0.2625,0.0427,1173,3104,191,99,248,205,370,251,419,1039,515,563,460,108,86,49,29,14,13,22,580,15,1066,2388,172,85,136,4,51,82,1
51,51700,30300,Census Tract 303,VA,36.982806,-76.396488,1.02,51650010313,VA00_HAMPTON,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1866,87.5,7.5075,37.3134,535,1852,4001,136,370,0,125,569,166,114,52,878,536,342,1594932,691996,902936,29,851,38,569,29,282,-999,585,0.5459,0.4541,0.8967,0.1033,0.0216,0.9784,0.0595,0.9405,0.2171,0.1457,1350,3961,906,120,209,207,418,396,511,857,574,798,892,329,280,237,179,117,93,69,247,54,1161,3572,842,120,142,10,52,76,6
51,51700,30400,Census Tract 304,VA,36.984134,-76.420764,0.61,51650010313,VA00_HAMPTON,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,0,1,0,0,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4398,83.7696,-999,42.9319,191,660,1263,-999,156,0,86,211,82,61,21,475,341,134,680185,429839,250346,13,334,15,211,11,123,-999,223,0.5388,0.4612,0.9546,0.0454,0.021,0.979,0.0181,0.9819,0.2697,0.1012,1015,2368,381,57,134,125,367,332,369,512,395,507,411,174,121,89,69,47,55,8,57,3,968,2255,370,39,56,8,32,44,3
51,51700,30500,Census Tract 305,VA,36.988069,-76.408734,0.29,51650010313,VA00_HAMPTON,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,3,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,74.6154,83.8462,-999,33.0769,129,388,859,-999,112,0,56,138,39,31,-999,264,164,-999,394441,215951,-999,-999,212,11,138,-999,74,-999,142,0.5171,0.4829,0.9232,0.0768,0.0193,0.9807,0.0357,0.9643,0.2216,0.1202,459,1363,249,28,46,48,169,168,188,229,239,274,340,93,84,48,47,30,40,21,49,4,407,1263,242,31,51,3,11,25,4
51,51700,30600,Census Tract 306,VA,36.992369,-76.41273,0.37,51650010313,VA00_HAMPTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.4966,85.906,-999,36.9128,149,458,1029,-999,129,0,50,152,73,57,16,404,305,99,682564,401414,281150,18,254,21,152,16,102,-999,164,0.5656,0.4344,0.9355,0.0645,0.0195,0.9805,0.0234,0.9766,0.2496,0.1223,639,1608,313,34,88,110,220,187,235,330,276,322,338,107,77,83,53,43,57,13,45,2,578,1508,309,48,55,2,15,34,1
51,51700,30800,Census Tract 308,VA,36.998157,-76.418831,0.65,51650010313,VA00_HAMPTON,4,0,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,4,4,1,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1299,82.4675,-999,41.5584,153,505,999,-999,120,0,57,174,51,37,14,267,171,96,481506,216157,265349,-999,241,13,174,11,67,-999,180,0.5481,0.4519,0.9357,0.0643,0.0249,0.9751,0.021,0.979,0.2349,0.1251,537,1463,286,40,71,75,184,167,188,302,241,269,350,113,99,60,49,43,35,10,37,1,492,1364,283,35,62,2,21,36,0
51,51700,30900,Census Tract 309,VA,37.004045,-76.425702,0.66,51650010313,VA00_HAMPTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8268,92.9134,-999,27.5591,126,430,938,-999,66,0,42,130,35,28,-999,169,131,-999,253212,138392,-999,-999,168,-999,130,-999,38,0,134,0.5037,0.4963,0.6417,0.3583,0.0992,0.9008,0.2297,0.7703,0.1866,0.0875,399,1552,187,40,74,43,128,114,146,489,283,307,243,84,67,49,32,20,19,62,353,76,254,1012,106,83,187,5,60,151,1
51,51700,31100,Census Tract 311,VA,36.999358,-76.446595,1.54,51700032127,VA02_NEWPORT NEWS,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8326,91.4163,8.9552,27.0386,233,910,1904,61,94,0,18,258,62,35,27,387,183,204,805631,225738,579893,-999,317,12,258,11,59,-999,262,0.5243,0.4757,0.4096,0.5904,0.0332,0.9668,0.5232,0.4768,0.1639,0.1424,449,1900,390,38,75,77,125,134,156,468,309,393,398,176,128,106,62,56,38,173,955,305,227,822,73,49,123,12,23,66,2
51,51700,31200,Census Tract 312,VA,37.007769,-76.437836,0.88,51650010313,VA00_HAMPTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.2703,83.2432,-999,28.1081,184,528,1079,-999,80,-999,11,194,39,31,-999,267,168,-999,457824,195829,-999,-999,265,13,194,12,71,-999,205,0.5051,0.4949,0.512,0.488,0.0645,0.9355,0.4221,0.5779,0.1765,0.112,383,1544,243,35,68,51,129,100,104,332,308,346,348,106,71,67,50,29,26,146,630,140,180,833,98,57,81,5,55,80,5
51,51700,31300,Census Tract 313,VA,37.01583,-76.426788,0.83,51650010313,VA00_HAMPTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5272,92.5501,8.8372,28.3668,348,1398,2850,90,174,0,16,372,110,83,27,580,422,158,979902,549137,430765,24,458,26,372,22,86,-999,385,0.5427,0.4573,0.5921,0.4079,0.0341,0.9659,0.3585,0.6415,0.1804,0.1292,778,2977,557,49,109,87,262,271,316,527,517,657,685,275,194,123,121,61,58,215,993,338,494,1852,207,69,132,12,53,91,3
51,51700,31400,Census Tract 314,VA,37.038315,-76.455152,1.7,51700032127,VA02_NEWPORT NEWS,9,4,4,0,2,2,9,2,2,0,1,1,0,0,0,9,3,3,7,0,0,2,4,4,5,0,0,4,4,4,7,0,0,11.7,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6967,85.7886,6.7751,33.1023,576,2069,4164,165,371,-999,22,619,234,179,55,1095,803,292,1961226,1078924,882302,34,761,57,619,47,142,-999,651,0.5169,0.4831,0.4329,0.5671,0.0472,0.9528,0.4959,0.5041,0.1842,0.141,1156,4235,885,77,174,152,409,344,398,908,787,990,869,283,202,178,162,147,196,441,2091,580,580,1853,284,135,291,21,91,192,13
51,51700,31500,Census Tract 315,VA,37.04134,-76.48722,2.63,51700032127,VA02_NEWPORT NEWS,7,61,13,1,2,0,6,59,13,1,5,0,0,0,0,6,56,13,2,30,5,5,31,8,2,10,5,5,51,8,0,0,0,18.6,18.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,0,0,0,0,0,1,0,3,1,4,0,0,0,1,1,1,1,84.6154,91.9132,13.1488,24.4576,503,1910,3840,188,204,0,-999,551,125,89,36,636,445,191,1018592,525795,492797,17,624,24,551,22,73,-999,570,0.5097,0.4903,0.165,0.835,0.0472,0.9528,0.7648,0.2352,0.1869,0.1124,1092,4094,657,83,145,162,339,363,331,980,764,876,857,286,192,129,93,97,146,751,3110,608,216,709,39,125,275,10,72,199,5
51,51700,31601,Census Tract 316.01,VA,37.063547,-76.454742,1.35,51700032127,VA02_NEWPORT NEWS,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4932,92.8433,14.0575,29.207,516,2106,4485,208,253,-999,11,560,144,107,37,662,496,166,1263812,727139,536673,34,682,33,560,27,122,-999,580,0.5202,0.4798,0.4199,0.5801,0.0515,0.9485,0.5006,0.4994,0.2128,0.0919,1322,4318,571,98,183,202,424,415,397,1043,877,945,824,232,191,151,103,74,52,485,2185,439,681,1815,112,156,318,20,97,212,11
51,51700,31602,Census Tract 316.02,VA,37.070214,-76.463481,1.45,51700032127,VA02_NEWPORT NEWS,30,56,5,1,1,0,29,55,5,7,7,1,0,0,0,23,49,4,16,31,3,14,25,2,8,17,2,22,39,3,2,11,5,39.8,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,84.3629,90.5405,10.6312,25.4826,518,2158,4198,180,233,-999,17,541,140,102,38,709,486,223,1266742,707459,559283,29,605,35,541,29,64,-999,560,0.4951,0.5049,0.1716,0.8284,0.0535,0.9465,0.7536,0.2464,0.1736,0.1404,773,3054,625,62,98,103,251,259,230,681,634,682,615,212,178,158,134,79,76,513,2261,581,144,587,33,116,206,11,76,158,4
51,51700,31701,Census Tract 317.01,VA,37.07337,-76.499968,0.85,51700031901,VA03_NEWPORT NEWS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4737,92.2105,8.0268,35.7895,471,1845,3883,98,312,-999,25,477,177,132,45,872,591,281,1513193,813795,699398,24,556,45,477,40,79,-999,510,0.5715,0.4285,0.1818,0.8182,0.041,0.959,0.7557,0.2443,0.0722,0.1136,305,3439,480,22,46,31,99,107,1584,1001,190,261,289,114,110,89,100,75,106,168,2677,347,104,543,121,33,219,12,23,143,7
51,51700,31702,Census Tract 317.02,VA,37.076109,-76.490268,0.92,51700031901,VA03_NEWPORT NEWS,5,7,0,1,0,0,4,7,0,0,0,0,0,0,0,5,7,0,3,5,0,2,2,0,3,0,0,2,7,0,0,0,0,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,10,1,0,0,0,0,0,0,8,3,8,0,3,3,2,3,3,0,86.618,91.4842,6.6946,25.7908,411,1689,3392,86,167,0,-999,431,97,73,24,442,304,138,813763,494553,319210,12,466,24,431,20,35,-999,445,0.5162,0.4838,0.2087,0.7913,0.0467,0.9533,0.7249,0.2751,0.1613,0.1073,767,3477,510,52,98,117,251,249,245,1543,475,468,557,189,151,105,114,64,76,410,2581,455,254,697,41,103,199,14,62,151,9
51,51700,31800,Census Tract 318,VA,37.068519,-76.527104,2.04,51700031901,VA03_NEWPORT NEWS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,87.2077,92.4347,13.4752,25.9972,723,3133,6777,280,287,0,-999,772,173,106,67,799,426,373,1643157,674953,968204,14,829,32,772,30,57,-999,796,0.5139,0.4861,0.0283,0.9717,0.022,0.978,0.9311,0.0689,0.146,0.2182,578,2518,864,24,56,53,180,265,231,399,292,593,668,335,217,177,174,162,134,528,2327,832,18,82,12,32,109,20,28,55,4
51,51700,31901,Census Tract 319.01,VA,37.078896,-76.51717,1.53,51700031901,VA03_NEWPORT NEWS,10,0,0,0,0,0,10,0,0,1,0,0,0,0,0,9,0,0,6,0,0,4,0,0,4,0,0,6,0,0,0,0,0,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,85.558,92.3414,10.5263,22.5383,457,1754,3682,148,177,-999,-999,496,99,64,35,399,270,129,763156,366824,396332,20,540,16,496,15,44,-999,504,0.5212,0.4788,0.0929,0.9071,0.0262,0.9738,0.8674,0.1326,0.1765,0.1473,659,2525,550,42,75,83,193,266,269,379,400,622,600,255,200,117,111,59,63,520,2192,527,92,242,13,47,91,10,30,59,9
51,51700,31902,Census Tract 319.02,VA,37.093343,-76.511506,1.46,51700031901,VA03_NEWPORT NEWS,3,5,2,0,0,0,3,5,2,0,0,0,0,0,0,3,5,2,3,3,1,0,2,1,0,1,1,3,4,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,1,2,1,0,2,0,1,2,0,0,83.6661,90.9256,12.2807,26.1343,551,2205,4527,273,277,0,-999,584,171,110,61,853,476,377,1609437,663674,945763,25,658,39,584,35,74,-999,606,0.5354,0.4646,0.2371,0.7629,0.0416,0.9584,0.6992,0.3008,0.1604,0.1599,644,2730,642,41,78,82,212,231,261,734,408,517,571,239,195,141,120,101,85,384,1882,542,174,692,86,86,156,14,53,106,8
51,51700,32001,Census Tract 320.01,VA,37.098872,-76.54955,1.46,51700032113,VA01_NEWPORT NEWS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.1747,92.9368,13.4868,18.2156,537,2191,4390,238,144,-999,0,586,87,59,28,402,236,166,783693,362416,421277,12,632,24,586,23,46,-999,599,0.5074,0.4926,0.1088,0.8912,0.033,0.967,0.8126,0.1874,0.1361,0.2242,388,1823,639,17,40,41,132,158,185,190,221,452,498,277,221,146,129,92,51,275,1464,577,64,213,33,49,146,29,25,64,5
51,51700,32002,Census Tract 320.02,VA,37.097457,-76.526199,1.95,51700032113,VA01_NEWPORT NEWS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,83.8346,90.9774,10.8475,22.7444,526,2101,4301,128,213,0,11,549,127,86,41,587,411,176,1138197,543469,594728,15,600,26,549,24,51,-999,570,0.5082,0.4918,0.2175,0.7825,0.0479,0.9521,0.6687,0.3313,0.1948,0.1027,1199,4324,632,63,145,153,388,450,479,746,759,1048,996,296,247,163,100,77,45,726,2862,528,257,1012,70,216,450,34,92,195,8
51,51700,32005,Census Tract 320.05,VA,37.108673,-76.536401,0.56,51700032113,VA01_NEWPORT NEWS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6833,93.8416,10.7317,27.566,340,1591,2998,95,149,0,-999,355,61,39,22,272,196,76,522913,255811,267102,-999,384,11,355,11,29,0,364,0.5108,0.4892,0.1443,0.8557,0.0571,0.9429,0.7499,0.2501,0.1988,0.1443,543,1794,394,29,73,61,191,189,184,313,340,405,388,164,143,82,102,44,23,375,1352,321,75,281,38,93,161,35,53,94,9
51,51700,32006,Census Tract 320.06,VA,37.116031,-76.518673,0.64,51700032113,VA01_NEWPORT NEWS,9,0,0,1,0,0,8,0,0,0,0,0,0,0,0,9,0,0,6,0,0,3,0,0,2,0,0,7,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,3,0,3,0,0,1,1,0,1,0,74.7126,90.8046,-999,29.8851,86,327,786,-999,50,0,-999,89,29,23,-999,155,121,-999,253195,138045,-999,-999,113,-999,89,-999,24,-999,93,0.5463,0.4537,0.6144,0.3856,0.1162,0.8838,0.2434,0.7566,0.2707,0.0332,1053,2708,129,94,194,189,318,258,264,1057,514,447,319,107,51,35,15,19,9,142,747,58,756,1575,59,155,386,12,106,341,5
51,51700,32007,Census Tract 320.07,VA,37.118952,-76.538139,0.95,51700032113,VA01_NEWPORT NEWS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2817,89.0141,11.8812,30.7042,354,1422,3002,158,180,0,12,377,117,79,38,505,327,178,1001170,496141,505029,11,418,16,377,14,41,-999,392,0.5103,0.4897,0.3355,0.6645,0.0767,0.9233,0.5389,0.4611,0.1882,0.1209,677,2486,435,45,78,83,242,229,244,479,490,537,526,210,155,118,83,52,27,321,1341,277,220,849,138,136,296,20,86,175,15
51,51700,32113,Census Tract 321.13,VA,37.132968,-76.50596,2.91,51700032113,VA01_NEWPORT NEWS,20,36,4,0,1,0,20,35,4,7,6,0,0,0,0,13,30,4,10,15,2,10,21,2,7,2,1,13,34,3,0,0,0,24,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,20,18,2,0,0,0,0,1,0,19,1,8,2,10,2,2,9,7,0,71.4829,83.6502,7.0652,40.3042,262,1018,2034,61,180,0,11,284,106,81,25,471,356,115,787309,471611,315698,14,316,28,284,27,32,-999,297,0.5679,0.4321,0.3077,0.6923,0.0755,0.9245,0.594,0.406,0.1375,0.2268,379,1752,625,47,80,54,107,91,88,644,346,312,268,94,75,65,85,143,257,163,983,491,151,573,124,65,196,10,52,145,11
