HSA #,HSA name,State,Medicare enrollees (2012),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2012)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2012)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2012)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2012)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2012)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2012)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2012)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2012)"
28006,Auburn,NE,1077,10656.3,10594.2,5133.11,4834.72,2240.37,2277.88,2263.6,2376.32,391.79,415.38,405.81,460.99,236.74,237.19
28007,Aurora,NE,1102,6908.77,7189.93,2637.71,2722.03,1611.92,1658.32,2023.52,2127.21,81.53,84.94,341.34,388.04,220.45,218.53
28008,Bassett,NE,259,10849.12,10882.43,5063.99,4884.76,1586.56,1531.88,3281.43,3464.16,,,549.07,619.97,395.88,397.58
28009,Beatrice,NE,3492,8407.53,8676.29,3780.53,3846.81,1882.51,1944.61,2129.5,2233.16,128.06,134.54,256.27,288.58,260.14,257.11
28010,Benkelman,NE,311,10020.53,9888.52,4646.03,4224.58,1107.14,1145.31,4203.1,4457.54,,,,,212.22,220.32
28011,Blair,NE,2324,9338.13,9161.91,3789.35,3565.57,1708.39,1744.88,2860.57,2873.23,379.31,378.8,270.54,275.41,355.19,353.86
28013,Broken Bow,NE,1580,8518.47,9125.28,3550.18,3944.07,1985.09,2015.58,2021.41,2134.8,213.6,225.55,457.56,515.68,282.61,283.13
28014,Callaway,NE,477,9732.13,9644.61,4695.23,4416.39,1893.07,1900.83,2614.47,2760.53,114.21,119.75,199.08,226.83,220.15,221.71
28015,Cambridge,NE,888,9918.8,10390.1,4930.52,5182.69,1391.18,1402.32,3027.46,3198.87,68.73,74.54,309.36,338.28,227.27,222.26
28016,Central City,NE,835,7700.21,8371.44,3437.53,3971.88,1543.94,1544.07,2175.8,2291,126.79,133.3,158.62,172.56,259.92,262.9
28017,Chadron,NE,1025,6278.26,6291.51,3260.81,3121.09,1111.54,1185.68,1601.83,1661.79,108.06,114.39,69.76,80.24,165.95,167.6
28018,Columbus,NE,4547,7822.67,7858.21,3860.17,3678.96,2108.8,2205.86,1216.83,1272.67,61.26,64.75,345.18,394.85,216.29,220.75
28019,Cozad,NE,735,9650.35,10457.24,4666.04,5268.88,1552.89,1573.24,2409.94,2548.63,331.93,353.2,364.02,390,346.8,342.89
28020,Crawford,NE,328,7150.66,7210.61,3599.48,3490.76,1225.61,1274.84,1909.01,1995.41,,,,,225.04,227.97
28021,Creighton,NE,628,7214.04,7565.61,3569.11,3717.49,1405.75,1493.18,1842.05,1926.21,70.18,73.76,167.78,189.73,215.1,216.85
28022,Crete,NE,845,10695.8,11033.16,4924.09,5097.43,2068.06,2066.09,2944.68,3082.16,333.02,341.82,182.71,208.64,310.51,302.48
28023,David City,NE,1510,8064.71,8036.27,4200.53,4001.05,1726.89,1796.36,1637.21,1708.78,69.83,71.38,201.84,225.25,252.69,252.17
28024,Fairbury,NE,1387,7361.95,7771.52,3057.59,3285.31,1468.2,1496.3,2374.49,2497.04,85.34,90.29,217.8,245.23,201.66,201.76
28025,Falls City,NE,1256,10218.19,10265.12,5731.97,5556.42,1608.64,1671,2217.65,2331.38,306.28,324.43,143.44,157.38,240.71,245.85
28026,Franklin,NE,547,8243.93,8440.41,3561.95,3567.96,1491.19,1509.55,2769.3,2930.83,98.54,104.37,,,276.8,276.25
28027,Fremont,NE,6293,7732.66,8113.29,3413.08,3671,2258.65,2289.11,1432.14,1494.68,169.75,174.72,253.08,276.64,206.86,207.83
28030,Geneva,NE,764,9145.34,9131.29,4466.64,4175.53,1433.16,1513.53,2586.25,2721.97,135.44,139.02,366.57,417.76,190.72,191.13
28031,Genoa,NE,249,8534.13,8803.05,3830.31,3950.93,1422.84,1448.43,2127.22,2246.41,,,,,1087.83,1079.82
28032,Gordon,NE,751,8364.88,8011.93,4334.27,3850.98,1424.69,1481.96,2103.51,2151.92,83.96,86.9,143.39,165.71,280.62,281.49
28033,Gothenburg,NE,744,9148.3,9416.98,4007.29,4065.67,1662.02,1672.09,2730.57,2878.29,241.97,256.51,337.29,372.41,191.07,195.54
28034,Grand Island,NE,8162,8081.35,8746.44,3591.98,4078.54,2182.04,2226.75,1575.48,1661.47,188.38,199.04,296.11,332.14,244.53,245.68
28035,Grant,NE,596,7660.76,8261.23,3611.17,4050.16,1506.87,1547.14,2193.62,2306.17,182.62,193.77,,,175.65,180.47
28036,Hastings,NE,5701,7492.46,8025.55,3304.72,3688.51,2015.26,2052.81,1488.09,1568.36,152.86,161.88,248.86,270.25,294.21,295.2
28037,Hebron,NE,1006,9373.27,9353.14,4244.41,4029.99,1448.08,1442.47,3212.23,3385.84,136.9,144.61,180.32,204.63,270.75,270.39
28038,Henderson,NE,372,6533.29,7003.61,2118.86,2356.65,1239.92,1287.25,2841.07,2994.58,,,268.87,307.68,131.2,130.4
28039,Holdrege,NE,2292,10046.23,10127.93,5230.4,5121.57,2243.39,2279.27,1766.88,1860.49,335.96,356.03,269.69,301.21,219.36,220.74
28040,Humboldt,NE,480,10919.65,11471.5,5367.77,5560.98,1647.09,1732.22,2564.51,2693.99,256.16,270.44,865.18,979.46,189.51,190.39
28041,Imperial,NE,913,8500.28,8682.78,3901.63,3887.01,1256.41,1275.04,3009.88,3172.64,74.17,78.19,,,283.46,291.98
28042,Kearney,NE,5273,8128.17,8306.9,3795.25,3853.31,2344.63,2338.41,1148.67,1209.15,221.39,234.25,366.65,413.44,238.95,242.28
28043,Kimball,NE,759,9612.31,8757.06,4995.38,3993.67,1609.13,1613.2,2539.7,2658.19,72.73,76.02,85.41,91.35,326.65,330.09
28044,Lexington,NE,1107,8496.83,9045.5,3964.83,4312.45,2077.78,2128.1,1804.1,1905.61,219.09,232.8,224.36,255.91,218.26,222.32
28045,Lincoln,NE,31527,8085.76,8644.99,3492.53,3911.73,2413.89,2493.38,1256.45,1286.25,344.91,351.57,303.3,329.54,270.8,269.01
28046,Lynch,NE,653,11195.83,10381.63,6245.99,5189.69,1602.66,1699,2704.73,2811.88,64.57,65.37,259.21,291.29,282.56,284.23
28047,McCook,NE,2404,9334.85,9156.9,4586.67,4232.73,1669.97,1684.68,2636.54,2780.85,117.01,123.58,113.05,125.09,273.77,271.71
28048,Minden,NE,628,10171.15,10213.76,4953.09,4783.65,1949.87,1936.03,2308.01,2438.57,290.89,308.51,441.7,501.09,252.17,258.85
28049,Nebraska City,NE,1329,8412.51,8581.89,3698,3665.04,1696.59,1743.61,2237.79,2343.9,380.5,394.85,241.85,277.93,208.4,206.33
28050,Neligh,NE,1067,10290.06,10778.84,4711.39,4929.81,1580.89,1626.78,3390.57,3576.15,76.01,80.45,285.64,321.14,271.57,268.57
28051,Norfolk,NE,5333,8520.14,8793.31,4056.1,4106.87,2269.24,2357.86,1559.72,1640.63,66.27,69.9,320.66,362.14,262.08,264.56
28052,North Platte,NE,4639,8411.09,8849.3,3883.67,4175.77,2128.7,2156.39,1850.41,1950.2,157.35,166.01,96.67,106.74,299.76,300.12
28053,O'Neill,NE,1355,11162.02,10826.11,5728.16,5084.15,1327.54,1390.54,3539.24,3733.64,77.39,81.38,305.1,344.05,250.68,255.89
28054,Oakland,NE,725,9121.87,9224.17,4289.79,4232.83,1729.07,1749.74,2656.36,2791.71,192.43,193.5,127.91,133.61,211.11,211.53
28055,Ogallala,NE,1694,7890.35,8183.12,3901.84,4016.42,1505.36,1559.09,1857.33,1947.6,189.15,199.91,128.19,146.23,295.5,297.49
28056,Omaha,NE,52585,8659.29,9046.13,4132.79,4399.8,2271.23,2383.7,1225.43,1224.49,487.79,487.76,319.39,324.77,224.76,226.82
28057,Ord,NE,1350,11186.96,11742.16,5012.95,5327.93,1658.01,1685.24,3864.54,4083.3,222.5,234.56,193.34,177.56,254.75,254.52
28058,Osceola,NE,739,9056.51,9119.23,4030.58,3823.47,2077.02,2150.57,2386.52,2506.32,70.89,73.11,281.9,323.1,254.94,291.17
28059,Oshkosh,NE,497,8972.37,8804.33,3982.56,3579.79,1406.48,1445.47,3177.63,3354,82.05,86.62,116.56,129.35,235.49,240.96
28060,Osmond,NE,918,8629.7,9027.8,4346.78,4569.24,1828.59,1866.71,2021.18,2117.18,32.8,34.46,225.16,255.33,217.84,219.01
28062,Pawnee City,NE,576,10249.57,10266.95,4817.81,4559.64,1387.77,1394.91,3198.13,3366.45,105.09,111.55,579.61,661.72,187.72,187.61
28063,Pender,NE,685,8331.16,8438.51,4362.95,4324.66,1219.27,1235.56,2314.7,2433.41,67.66,69.22,208.5,213.79,140.35,140.72
28064,Plainview,NE,413,10438.56,10601.94,5360.01,5235.64,1302.2,1357.72,3331.76,3518.72,99.69,105.79,203.16,229.71,227.49,235.2
28065,Red Cloud,NE,348,9597.65,9539.31,4431.61,4111.11,1525.55,1559.57,3125.04,3304.58,,,328.81,371.79,244.76,249.49
28066,Sargent,NE,130,8148.57,8518.57,3503.66,3615.04,1224.34,1285.18,2469.28,2608.5,,,,,290.83,295.74
28067,Schuyler,NE,836,9831.34,9801.8,4473.91,4237.66,1985.07,2009.51,2774.35,2921.93,67.62,68.59,319.59,356.67,273.72,271.91
28068,Scottsbluff,NE,6232,7568.5,7735.31,3949.29,3880.48,1799.78,1935.17,1280.5,1345.56,119.33,125.49,135.77,155.48,299.92,304.79
28069,Seward,NE,1328,8026.08,8681.02,3367.03,3871.72,1891.88,1954.1,1940.69,1981.05,194.5,197.96,435.05,475.82,195.99,194.63
28070,Sidney,NE,1623,7726.7,7990.13,3729.56,3800.83,1398.39,1457.28,1972.02,2063.26,227.63,239.52,172.7,198.05,276.49,278.3
28071,St. Paul,NE,936,10296.22,10774.05,4795.34,5106.76,1722.03,1671.09,2679.37,2832.41,512.78,543.91,329.16,360.93,280.83,283.87
28072,Superior,NE,1088,10972.18,10141.71,5969.7,4918.52,1180.17,1174.52,3432.37,3627.26,101.04,106.71,147.09,170.36,218.4,217.83
28073,Syracuse,NE,686,10358.45,10286.97,4475.46,4177.63,2145.22,2187.58,3216.87,3377.72,263.95,277.32,156.16,176.96,273.27,276.79
28074,Tecumseh,NE,841,10712.48,10682.29,5284.26,5017.5,1954.97,2013.47,2720.77,2846.48,246.46,259.5,289.09,324.06,250.81,250.08
28076,Valentine,NE,1180,8179.07,8682.6,3928.27,4267.56,1335.22,1365.05,2548.13,2659.93,92.28,97.2,58.01,67.32,252.46,257.01
28077,Wahoo,NE,732,10786.72,10853.46,5073.95,5074.67,1881.21,1916.94,3405.59,3421.82,254.1,254.2,120.98,129.49,219.61,222.27
28078,Wayne,NE,1296,8591.56,8522.62,4396.22,4151.36,1488.66,1543.24,2294.23,2410.78,54.9,57.64,145.14,149.72,285.9,285.89
28079,West Point,NE,1379,8019.41,7986.23,3792.82,3599.93,1437.74,1443.5,2463.65,2598.49,111.68,118.15,139.57,154.49,159.01,160.37
28080,York,NE,1945,8818.77,9204.33,4137.88,4299.23,1879.68,1953.58,2196.98,2304.21,208.75,218.86,240.96,273.35,172.81,170.08
30001,Berlin,NH,2695,8683.39,7651.47,4122.62,3347.89,901.52,864.01,3051.88,2848.1,384.11,359.08,102.64,106.31,203.46,204.61
30002,Claremont,NH,2812,8952.19,7886.32,4742.31,3802.41,1164.79,1170.22,2304.83,2182.23,402.41,378.19,175.92,176.63,201.27,201.98
30003,Colebrook,NH,1115,7909.78,6884.49,3973.96,3108.48,945.99,934.92,2116.77,1981.23,546.07,515.03,158.89,164.91,193.03,190.94
30004,Concord,NH,14495,8920.65,8493.09,4184.1,4001.1,1922.48,1888.7,1525.65,1419.24,709.08,663.05,391.14,335.5,206.55,203.29
30005,Derry,NH,5338,9939.3,9408.52,4821.17,4543.51,2306.48,2268.86,1588.73,1433.24,568.5,517.89,403.58,392.2,268.84,264.23
30006,Dover,NH,9090,8887.16,8721.32,4161.68,4183.41,1895.92,1890.98,1682.18,1566.16,596.75,559.86,374.21,345.28,192.19,188.97
30007,Exeter,NH,12748,8829.6,8566.18,4132.57,4090.69,2139.47,2107.14,1544.6,1407.82,491.53,451.24,337.17,325.83,189.42,186.18
30008,Franklin,NH,3497,8861.05,8179.04,4488.08,4007.98,1459.46,1426.42,1988.89,1853.81,419.42,392.19,289.55,274.89,232.68,231.24
30010,Keene,NH,8093,8060.73,7426.31,3669.65,3201.41,1337.07,1338.2,2147.01,2002.53,476.6,445.55,263.2,268.55,189.15,187.49
30011,Laconia,NH,8615,8616.7,8151.57,4060.01,3815.98,1722.19,1674.03,2021.82,1874.91,367.54,345.74,217.69,212.61,230.12,228.32
30012,Lancaster,NH,2717,9134.57,8441.84,4372.03,3916.15,1064.9,1033.99,2804.7,2619.92,465.04,441.92,189.77,192.35,251.36,245.8
30013,Lebanon,NH,9836,8153.3,7037.42,4056.52,3009.12,1230.89,1256.5,1907.46,1794.7,411.78,411.6,403.77,416.62,158.02,156.75
30014,Littleton,NH,2616,8390.67,7385.83,4356.25,3497.83,1255.39,1261.41,2078.54,1941.65,372.26,348.34,173.77,170.08,168.04,165.28
30015,Manchester,NH,21113,8957.1,8773.06,4284.27,4284.31,2058.41,2041.08,1686.11,1557.98,476.64,445,251.94,244.79,214.81,211.07
30016,Nashua,NH,20364,8855.76,8515.73,4254.09,4133.57,2149.77,2116.01,1528.82,1396.24,448.75,414.91,267.49,248.87,207.33,203.24
30017,New London,NH,4670,8454.75,7436.17,4072.33,3239.17,1324.89,1319.95,2254.51,2100.26,419.1,392.05,246.18,241.79,154.43,151.39
30019,North Conway,NH,3079,8159.7,7719.76,3511,3270.23,1436.19,1414.04,2228.18,2086.28,534.16,498.04,232.08,235.44,217.43,215.07
30020,Peterborough,NH,4677,8901.01,7943.52,4186.89,3442.81,1433.35,1421.85,2462.64,2279.61,383.32,358.53,265.01,267.56,188.17,184.64
30021,Plymouth,NH,2731,7748.95,6966.47,3463.21,2867.78,1389.56,1377.81,2195.33,2039.7,316.58,297.22,179.31,175.1,176.08,175.42
30022,Portsmouth,NH,4953,8328.62,8149.27,3858.2,3865.57,2062.83,2030.58,1500.01,1383.45,480.75,444.57,293.28,292.27,139.46,136.24
30023,Rochester,NH,6222,8613.35,8423.15,3975.13,3968.63,1719.28,1713.53,1825.82,1701.09,530.74,496.77,308.74,290.53,265.14,262.16
30024,Wolfeboro,NH,5511,8211.04,7749.94,3786.74,3546.83,1549.58,1512.35,2117.48,1966.1,358.54,336.52,205.25,195.49,178.91,176.88
30025,Woodsville,NH,2506,9207.53,8250.88,4878.57,4047.73,1104,1114.16,2454.86,2314.62,419.99,414.76,185.19,186.26,199.78,196.41
31001,Atlantic City,NJ,20921,11262.81,10722.67,5201.26,5015.34,3699.8,3500.38,1232.56,1134.34,390.24,358.22,521.54,498.57,237.78,236.32
31002,Bayonne,NJ,5664,11588.96,10270.29,5355.15,4697.78,3663.67,3380.62,1394.02,1178.78,728.59,608.52,198.85,160.34,270.77,268.9
31003,Belleville,NJ,5806,11805.98,10549.12,5849.85,5078.67,3980.9,3674.34,1213.17,1086.81,348.17,318.99,226.84,204.07,213.01,210.8
31004,Bridgeton,NJ,9241,11211.92,10411.59,5418.43,4923.57,3488.97,3318.65,1221.41,1125.35,348.8,324.11,461,451.4,287.15,284.51
31005,Camden,NJ,50038,10982,10179.26,5278.45,4778.39,3492.69,3330.99,1135.34,1046.25,428.16,392.87,422.41,410.77,233.51,230.44
31006,Cape May Court House,NJ,13007,11195.7,10661.7,5050.87,4866.98,3784.52,3578.74,1232.81,1135.63,408.98,376.35,450.98,441.13,239.45,237.98
31007,Denville,NJ,13636,9875.75,9213.57,4403.27,4149.58,3428.57,3179.23,1110.84,1010.56,375.74,341.64,328.23,306.34,204.88,203.33
31008,Dover,NJ,14511,10464.32,9796.24,4945.38,4704.29,3504.19,3236.43,1087.25,991.88,398.67,361.59,310.66,287.2,198.42,196.74
31010,Edison,NJ,17544,10429.56,9538.92,4685.97,4241.24,3706.69,3416.13,1309.1,1199.71,284.29,262.07,247,224.43,215.55,213.62
31011,Elizabeth,NJ,13112,10284.19,9433.94,5030.29,4596.98,3524.87,3248.43,1165.23,1063.27,279.08,255.91,185.37,172,191.65,188.77
31012,Elmer,NJ,4094,10938.75,10188.84,5238.18,4786.48,3349.82,3192.3,1247.18,1152.52,369.87,340.85,440.43,424.35,286.18,285.05
31013,Englewood,NJ,17888,10562.05,9328.42,4660.42,4007.62,3769.28,3495.9,1416.86,1194.9,361.4,303.67,162.94,135.95,224.95,221.98
31014,Flemington,NJ,12618,9393.45,8828.17,4149.91,3997.96,3228.34,2960.76,1153.05,1052.18,360.9,331.51,294.84,285.7,183.79,181.36
31015,Freehold,NJ,14411,11208.16,10488.03,4908.27,4614.16,4093.89,3842.29,1177.37,1070.79,428.26,393.92,369.52,340.89,228.93,225.46
31016,Hackensack,NJ,14908,12151.68,10648.79,6037.17,5191.91,3695.87,3409.69,1458.99,1226.25,462.47,385.08,265.71,209.38,268.65,266.94
31017,Hackettstown,NJ,5466,11663.13,11115.55,5830.41,5687.46,3534.4,3274.44,1415.74,1287.81,316.86,291.16,356.7,362.21,208.06,204.35
31019,Hammonton,NJ,3160,11110.22,10443.01,5096.26,4742.88,3513.04,3357.42,1234.01,1134.16,465.98,427.7,547.46,531.73,236.22,231.44
31020,Hoboken,NJ,6474,12523.37,10663.79,6833.04,5556.9,3397.7,3149.88,1338.1,1131.72,400.1,336.35,337.06,291.45,274.8,267.37
31021,Holmdel,NJ,11314,12132.77,11661.94,5934.3,5861.48,3911.15,3689.24,1323.43,1207.17,417.27,382.91,294.57,270.28,236.58,235.72
31022,Irvington,NJ,2420,12239.48,10320.19,6677.36,5332.48,3879,3525.22,1108.45,1011.37,236.64,214.95,191.26,153.57,235.44,229.59
31023,Jersey City,NJ,12009,12743.11,10805.45,7091.93,5742.09,3325.87,3098,1337.02,1135.32,433.77,365.51,254.45,210.39,291.79,288.31
31024,Kearny,NJ,5687,11056.69,9640.23,5724.8,4791.92,3467.22,3204.56,1042.5,917.55,368.05,309.72,240.91,201.54,228.78,226.91
31025,Lakewood,NJ,17424,11490.67,10877.16,5190.24,5026.49,4158.84,3879.29,1179.7,1074.28,353.73,324.36,357.42,328.65,241.4,236.4
31026,Livingston,NJ,12987,10858.84,9656.36,4932.92,4179.76,3980.12,3697.19,1085.3,986.5,323.42,296.78,378.8,346.74,201.93,198.08
31027,Long Branch,NJ,8852,11419.54,10372.06,5360.18,4716.68,3833.72,3612.1,1129.64,1027.79,386.49,354.2,474.53,433.27,239.06,235.33
31028,Manahawkin,NJ,16798,10146.94,9577.56,4333.08,4180.06,3561.41,3321.06,1271.91,1161.67,293.65,268.87,374.81,346.69,237.19,234.07
31030,Montclair,NJ,16500,10987.65,9757.95,5198.59,4453.55,3806.97,3510.41,1253.38,1124.47,314.3,287.6,276.24,247.94,196.39,193.98
31031,Morristown,NJ,23404,10071.17,9317.56,4626.89,4277.29,3551.82,3288.14,1070.98,975.63,363.89,333.26,262.67,249.41,198.07,196.53
31032,Mount Holly,NJ,18062,9470.6,9088.04,4117.94,4040.28,3352.44,3175.22,1017.14,937.6,403.5,370.27,384.74,372.63,196.82,193.61
31033,Neptune,NJ,16565,10553.28,9842.38,4728.38,4406.14,3896.02,3664.04,1118.84,1019.93,348.81,319.98,297.44,271.69,206.87,203.68
31034,New Brunswick,NJ,27133,11141.7,9974.05,5318.83,4607.83,3888.55,3579.5,1137.4,1040.92,327.66,301.42,246.44,225.22,240.82,237.88
31035,Newark,NJ,14680,13363.41,11521.47,7362.31,6086.37,4082.3,3740.16,1326.71,1207.84,241.3,219.81,240.76,217.45,220.18,217.51
31036,Newton,NJ,9790,9609.54,9081.3,4190.61,4093.63,3344.9,3056.36,927.79,844.87,289.52,266.21,588.78,561.44,227.01,225.28
31037,North Bergen,NJ,8587,12251.54,10637.62,6335.26,5291.07,3756.26,3498.99,1358.59,1154.87,380.8,320.59,247.46,206.78,254.39,251.14
31038,Orange,NJ,3428,12886.54,11409.7,7242.26,6334.41,4059.83,3703.89,1079.36,981.15,221.47,201.84,158.42,135.1,262.6,259.83
31039,Paramus,NJ,4204,13854.4,12207.52,7214.7,6233.29,4052.74,3741.81,1405.18,1184.31,472.8,398.24,383.65,332.04,323.59,321.34
31040,Passaic,NJ,19463,11793.43,10313.2,6070.76,5174.17,3726.79,3437.16,1211.35,1031.44,399.64,334.67,230.77,188.4,200.99,198.32
31041,Paterson,NJ,10662,12604.96,10775.59,6479.24,5281.44,4053.82,3721.86,1348.73,1157.95,343.56,287.52,196.57,156.26,248.51,247.28
31042,Perth Amboy,NJ,3043,12016.39,10966.9,6500.68,5872.09,3567.79,3297.41,1371.97,1266.82,249.83,231.99,191.4,173.46,257.41,255.36
31043,Phillipsburg,NJ,9081,10775.79,10228.42,5382.8,5163.37,3076.49,2903.54,1557.75,1422.65,290.57,266.42,244.37,246.16,220.24,217.82
31044,Plainfield,NJ,12089,10123.96,9407.66,4514.34,4240.73,3788.07,3484.54,1168.94,1065,286.45,262.79,239.3,222.54,218.58,214.89
31045,Point Pleasant,NJ,17917,10576.97,10068.94,4568.69,4508.92,4007.33,3726.15,1079.65,980.55,341.19,312.79,364.27,332.11,192.98,190.63
31046,Pompton Plains,NJ,14624,11427.37,10386.76,5454,4942.96,3748.8,3468.33,1224.64,1082.1,364.71,318.59,396.38,340.93,229.7,225.79
31047,Princeton,NJ,28074,10239.2,9390.05,4423.17,3994.81,3998.75,3701.27,1056.22,967.51,295.96,272.66,275.47,266.86,206.01,202.84
31048,Rahway,NJ,7282,10581.31,9884.11,4874.38,4647.37,3925.68,3591.17,1166.12,1065.05,303.97,278.88,186.57,171.11,209.83,207.29
31049,Red Bank,NJ,14012,10252.38,9754.46,4649.94,4526.46,3604.27,3390.68,1062.38,961.34,399.23,365.8,319.78,296.98,209.21,206.47
31050,Ridgewood,NJ,24418,10730.22,9597.59,4684.83,4188.53,3798.65,3492.71,1308.41,1099.97,440.91,369.45,295.13,248.95,209.02,206.8
31051,Riverside,NJ,5696,9971.76,9284.78,4760.42,4351.64,3166.55,3010.14,972.22,898.74,444.63,406.89,394.56,383.47,229.24,229.95
31053,Salem,NJ,6516,10204.37,9758.81,4837.86,4611.36,3221.2,3108.26,1174.64,1100.89,376.56,355.19,369.15,359.71,236.45,235.46
31054,Secaucus,NJ,1925,13196.95,11526.32,6653.84,5582.56,4342.67,4061.23,1264.53,1060.12,482.89,402.1,199.83,167.24,261.35,258.3
31055,Somers Point,NJ,9547,10564.56,10082.54,4733.4,4608.94,3659.8,3449.16,1160.24,1069.05,369.02,340.05,423.54,398.53,206.81,206.01
31056,Somerville,NJ,15716,10146,9585.72,4613.82,4468.71,3575.83,3293.21,1023.97,934.92,381.65,350.77,338.41,326.92,208.9,206.03
31057,South Amboy,NJ,5539,10985.3,9916.8,5295.21,4681.46,3629.96,3339.11,1192.38,1085.11,362.69,334.13,249.64,223.38,246.79,244.67
31058,Stratford,NJ,15936,11355.82,10469.92,5529,4948.54,3534.28,3373.69,1104.06,1016.34,422.74,387.86,514.88,494.23,252.41,250.16
31059,Summit,NJ,18201,9591.31,8807.45,4231.92,3865.43,3610.97,3332.52,983.76,890.56,353.07,324.59,250.51,234.32,187.27,185.77
31060,Sussex,NJ,5203,9993.78,9289.09,4677.12,4427.38,3357.78,3073.45,938.35,839.83,309.38,282.9,481.63,441.14,199.38,198.68
31061,Teaneck,NJ,16758,11883,10494.46,5800.2,5038.82,3822.03,3541.93,1460.82,1228.13,401.72,336.97,248.06,204.23,200.55,198.17
31062,Toms River,NJ,47911,11401.36,10922.02,5178.02,5142.6,4207.05,3922.16,1121.19,1022.04,378.91,347.54,288.39,260.58,243.64,241.64
31063,Trenton,NJ,29251,10982.09,10450.78,5322.43,5154.28,3566.22,3356.31,1273.23,1166.7,320.57,293.37,337.13,317.36,204.13,202.21
31064,Union,NJ,10183,10097.22,9185.27,4668.81,4203.13,3701.56,3390.12,961.33,875.94,366.45,336.36,241.29,222.41,203.77,201.57
31065,Vineland,NJ,7532,11195.05,10341.69,5364.21,4821,3616.34,3444.85,1179.57,1085.46,398.87,365.66,400.22,391.66,253.69,251.14
31066,Wayne,NJ,12112,12020.47,10260.25,6130.43,4967.86,3767.22,3474.24,1206.11,1031.78,357.64,298.78,339.48,277.26,238.18,235.92
31067,Westwood,NJ,14221,10757.35,9557.26,4946.85,4362.54,3669.81,3375.51,1266.87,1060.83,397.64,332.88,295.16,247.8,181.73,178.79
31068,Willingboro,NJ,8423,9894.83,9551.89,4429.48,4392.18,3348.44,3183.77,1101.48,1011.47,403.21,368.12,450.34,432.64,236.69,232.96
31069,Woodbury,NJ,14004,10348.26,9709.56,4853.59,4501.57,3416.04,3245.95,961.33,886.39,381.36,349.55,469,460.58,261.38,260.19
32001,Alamogordo,NM,6783,8407.73,8488.72,4056.55,4000.09,2371.09,2412.89,1160.91,1219.58,299.94,315.55,173.09,188.33,308.88,312.77
32002,Albuquerque,NM,43645,7313.77,7406.57,3091.59,3077.43,1922.18,1994.31,1048.24,1053.43,404.96,407.09,642,668.49,229.83,231.77
32003,Artesia,NM,1962,7727.99,7894.87,3497.67,3404.55,1769.19,1865.93,1193.3,1260.13,514.63,544.58,451.23,516.67,306.15,307.4
32005,Carlsbad,NM,4562,8637.08,9117.67,3570.38,3806.61,2278.74,2352.7,1183.41,1249.05,772.61,817.11,494.62,552.81,329.18,332.47
32006,Clayton,NM,668,10529.75,10147.05,5781.12,4992.41,1931.68,2151.58,2210.29,2341.53,284.94,300.01,,,215.83,222.74
32007,Clovis,NM,4849,8657.68,9388.87,3962.92,4453.18,2143.74,2221.99,1283.02,1357.97,494.85,521.86,510.04,573.41,273.93,277.83
32008,Deming,NM,3432,7167.79,7614.5,3327.15,3666.5,2103.66,2140.06,739.51,778.74,363.07,382.39,305.76,324.68,331.67,330.66
32009,Espanola,NM,4035,6832.92,6593.39,3305.54,2973.07,1552,1577.78,1209.88,1230.82,174.89,182.21,341.86,374.19,272.33,280.74
32010,Farmington,NM,10357,8191.3,8048.78,4022.99,3840.47,1888.44,1924.34,1126.42,1124.29,704.27,699.04,135.63,142.54,301.5,308.67
32011,Fort Sumner,NM,32,5326.67,5766.99,,,1270.55,1345.5,957.55,1012.17,,,,,,
32012,Gallup/Crownpoint,NM,4957,7166.31,7295.23,3538.1,3610.38,1949.8,1971.79,1058.36,1097.43,143.83,143.2,208.04,212.3,188.61,192.28
32013,Grants/San Fidel,NM,2346,7669.38,7625.24,3525.3,3401.46,1927.62,1939.15,1290.8,1339.47,243.08,241.18,427.75,447.98,235.01,236.64
32014,Hobbs,NM,4454,9847.41,10402,4625.36,4872.36,2141.05,2262.23,1564.24,1651.91,693.75,731.09,597.12,661.28,247.56,250.68
32015,Las Cruces,NM,14501,8146.29,8588.36,3570.26,3894.78,2292.3,2354.74,1036.25,1086.9,568.65,599.06,395.96,368.54,285.54,285.34
32016,Las Vegas,NM,3864,7298.93,7139.86,3663.26,3408.85,1655.25,1694.05,1076.09,1099.16,304.72,319.78,284.3,294.12,329.75,335.96
