HSA #,HSA name,State,Medicare enrollees (20% sample) (2003),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)"
3032,Tucson,AZ,14806,5784.71,5953.35,2790.26,2967.56,1924.4,1895.73,489.19,511.9,168.97,178.28,248.87,234.75,154.51,158.74
3033,Wickenburg,AZ,415,5833.86,5896.08,2731.1,2801.49,1890.12,1892.64,612.27,608.28,83.71,81.57,277.23,264.44,222.1,232.06
3034,Willcox,AZ,205,5347.29,5681.99,2649.32,2866.75,1352.94,1350.5,596.1,641.77,138.08,147.57,,,324.97,343.78
3035,Winslow,AZ,378,6249.35,6103.47,3410.88,3358.3,1842.95,1743.55,545.42,553.79,,,,,190.81,201.24
3037,Yuma,AZ,3420,6461.87,6528.74,3297.61,3392,2173.85,2097.08,477.95,505.73,209.16,225.01,98.03,102.98,185.25,189.84
3038,Chinle,AZ,265,3073.39,2790.67,1686.53,1463.3,965.39,897.12,332.39,347.63,,,,,73.53,74.78
3040,Keams Canyon,AZ,72,9749.8,8492.07,5776.43,4528.39,2202.28,2229.45,1233.67,1305.27,,,,,165.78,166.52
3042,San Carlos,AZ,62,7355.42,6892.7,3516.2,3285.29,2578.78,2217.29,965.28,1023.21,,,,,175.78,174
3044,Tuba City,AZ,357,4993.92,4673.57,3036.38,2845.16,1400.12,1289.7,365.17,359.45,,,,,113.7,114.1
3047,Claypool,AZ,541,5926.4,6130.02,3299.05,3479.42,1746.37,1709.7,539.67,576.23,72.62,79.17,,,182.16,195.81
5001,Alameda,CA,665,6568.79,5230.14,3885.13,2923.49,1506.64,1372.33,635.92,492.41,245.56,192.59,193.67,153.06,103.15,100.36
5003,Alturas,CA,184,5609.5,5303.98,3072.36,2818.45,1083.6,1057.83,976.53,950.59,,,,,459.25,458.44
5004,Anaheim,CA,4161,8979.62,8070.56,4649.09,4082.65,2812.62,2574.34,619.29,571.49,436.29,401.43,135.44,110.85,302.51,296.87
5005,Antioch,CA,1231,7167.36,5779.77,3762.12,2849.42,2106.74,1870.33,732.07,565.19,269.08,211.54,76.82,60.26,211.34,207.44
5006,Apple Valley,CA,841,7998.59,7083.62,4286.04,3593.16,2451.81,2302.04,371.28,336.91,374.99,345.7,222.91,214.14,301.08,296.37
5007,Arcadia,CA,2556,9219.61,8369.24,4685.26,4011.67,2709.52,2657.02,715.93,644.29,595.45,544.66,173.62,144.94,316.81,328.26
5008,Arcata,CA,741,5391.84,5312.11,2606.78,2572.12,1420.84,1387.13,661.08,650.64,357.75,356.27,143.91,156.39,214.04,203.49
5009,Arroyo Grande,CA,1363,5802.46,5572.78,2635.89,2579.34,2081.92,1976.15,540.94,496.65,176.82,164.72,168.02,165.12,180.17,174.74
5012,Auburn,CA,1327,5108.71,4726.11,2569.04,2318.42,1546.56,1494.85,472.14,427.97,237.58,214.09,124.11,115.18,157.52,155.39
5013,Avalon,CA,53,18508.52,16274.08,13844.51,12208.61,3147.55,2699.73,1263.73,1111.82,,,,,124.07,121.45
5015,Bakersfield,CA,4847,7984.76,7731.74,4135.74,4054.75,2719.99,2544.85,508,500.34,195.79,194.62,117.29,125.44,302.68,306.54
5017,Banning,CA,765,6682.88,6195.01,3589.38,3276.95,1916.66,1809.86,420.83,382.66,271.78,249.6,284.96,280.98,214.27,210.2
5018,Barstow,CA,514,8318.28,7802.96,4951.32,4592.99,2127.94,2039.15,367.75,335.11,267.25,245.13,280.43,274.54,341.84,336.38
5019,Bellflower,CA,1028,9701.95,8631.47,5292.77,4495.66,2633.62,2448.25,582.63,533.52,678.17,621.88,274.62,257.04,252.06,275.43
5020,Berkeley,CA,1522,6680.93,5211.48,3729.72,2715.71,1784.01,1582.85,695.48,537.5,276.98,214.39,84.9,66.73,114.82,113.88
5021,Big Bear Lake,CA,281,5924.91,4924.07,3383.69,2560.56,1518.93,1425.41,416.63,376.66,,,,,244.62,244.9
5022,Bishop,CA,565,6469.19,5698.41,3110.27,2463.41,1836,1742.87,1006.32,976.27,205.53,201.21,,,274.48,281.73
5023,Blythe,CA,345,7708.5,7511.18,4889.9,4872.4,1976.3,1889.67,538.42,493.15,,,,,148.77,154.78
5024,Brawley,CA,616,6878.51,6938.6,3565.72,3754.4,1919.46,1806.77,709.72,702.49,392.44,392.45,,,196.49,190.98
5028,Burbank,CA,3671,9918.45,8634.06,4898.28,4092.17,3203.3,2910.59,588.19,520.17,858.29,764.07,123.68,110.31,229.76,222.12
5029,Burlingame,CA,1477,6247.8,5126.75,3037.21,2453.32,1869.33,1576.35,802.79,640.43,283.58,228.26,132.76,110.64,126.27,120.25
5031,Camarillo,CA,1526,7834.91,7351.18,3741.53,3585.73,2767.18,2536.39,647.93,596.1,272,254.02,206.93,188.87,190.42,183.15
5032,Canoga Park,CA,3010,9109.67,8072.25,4548.34,3941.17,3008.55,2733.97,652.98,577.97,540,483.51,104.07,85.01,243.42,237.85
5033,Carmichael,CA,2672,6387.3,5788.89,3461.8,3017.68,2005.28,1915.79,413.25,372.99,225.9,205.91,85.87,87.94,190.3,183.87
5034,Castro Valley,CA,1084,7816.46,6138.56,4642.72,3453.73,2009.47,1761.93,575.97,445.07,235.88,181.96,181.71,140.5,155.21,153.56
5035,Cedarville,CA,59,3413.24,3653.7,,,1164.63,1145.91,1190.21,1154.96,,,,,,
5036,Chester,CA,251,5350.16,5315.88,2919.85,2925.25,1162.82,1136.35,850.81,839.61,152.1,151.86,,,268.09,265.43
5037,Chico,CA,3259,5962.07,6020.1,2915.17,3010.07,1690.27,1655.95,679.39,672.61,312.79,313.21,125.6,134.23,246.09,241.34
5038,Chino,CA,614,9201.77,8230.21,5296.25,4488.56,2218.2,2104.2,601.78,551.56,631.17,572.9,234.18,215.14,252.6,310
5040,Chula Vista,CA,3345,6252.02,5709.13,3423.79,2998.68,1690.09,1637.48,627.31,587.01,197.44,185.81,190.56,172.97,149.48,147.07
5041,Clearlake,CA,654,8743.98,7833.41,5219.85,4506.02,1940.17,1808.03,951.99,884.16,232.29,231.07,117.08,127.39,277.02,271.85
5043,Coalinga,CA,151,6306.5,5591.24,2975.09,2498.33,2296.17,2093.18,531.17,518.41,,,,,213.49,210.89
5044,Colusa,CA,286,8440.88,7469.97,5184.56,4312.11,1549.17,1494.5,1087.42,1049.87,272.33,271.43,,,334.75,329.72
5045,Concord,CA,1030,8981.8,7202.23,5496.64,4239.02,2186.42,1919.36,829.98,642.06,196.21,151.67,129.03,111.09,147.4,140.91
5046,Corcoran,CA,178,6673,6751.22,3489.26,3679.13,1567.72,1478.67,992.04,990.17,180.19,179.81,,,375.13,362.6
5047,Corona,CA,881,9263.66,8392.99,5276.1,4685.45,2451.38,2296.06,553.19,505.76,511.68,468.04,216.92,186.92,268.75,262.49
5048,Coronado,CA,462,5571,5219.55,2459.23,2250.03,1671.43,1637.54,757.52,696.59,167.47,156.33,373.46,337.32,137.94,142.96
5050,Covina,CA,906,8639.13,7566.72,4683.24,3987.23,2492.79,2270.96,662.9,589.23,410.9,368.71,154.23,122.13,233.1,222.78
5051,Crescent City,CA,1291,5697.24,5493.03,2804.97,2624.2,1660.53,1654.1,614.24,597.96,269.77,266.58,83.03,85.44,263.21,264.64
5052,Culver City,CA,588,10304.39,9078.33,5176.73,4401.87,3230.71,2957.71,869.11,776.87,710.74,637.34,,,248.13,241.24
5053,Daly City,CA,1723,6595.15,5354.94,3711.55,2881.38,1646.62,1414.22,762.55,640.68,283.88,233.22,60.79,60.17,137.59,132.96
5054,Davis,CA,614,5636.11,5355.87,3112.83,2892.77,1420.18,1389.5,551.52,525.39,180.87,162.75,255.29,272.42,109.02,106.33
5055,Deer Park,CA,563,6656.03,5678.1,3299.33,2754.74,1854.42,1648.99,957.21,796.52,355.49,296.48,108.72,101.1,91.6,90.22
5056,Delano,CA,581,7309.2,7059.09,4042.21,3848.89,2180.49,2129.66,511.48,522.57,180.67,177.06,,,319.86,313.47
5057,Dinuba,CA,342,5979.72,5867.46,2763.06,2765.03,2105.52,1976.24,664.85,668.14,92.58,93.97,,,206.89,200.23
5059,Downey,CA,1774,8860.83,7289.51,5397.17,4128.03,2307.55,2112.17,555,494.88,344.29,308.67,70.87,64.06,199.71,195.83
5060,Duarte,CA,266,6535.05,6540.85,2647.29,2509.21,2410.93,2692.39,651.41,581.34,312.73,283.11,,,213.06,207.92
5062,El Centro,CA,1905,5909.51,5753.95,2957.93,2879.7,1859,1781.61,591.3,582.2,312.7,312.1,84.61,85.79,121.05,122.42
5063,Encinitas,CA,1251,6229.13,5942.77,2608.38,2517.92,2451.08,2353.62,486.68,447.97,304.34,282.16,233.17,201.21,125.48,124.67
5064,Encino,CA,461,9335.27,8221.33,4120.44,3622.02,3703.81,3374.68,831.27,730.01,298.5,264.72,,,145.6,132.67
5065,Escondido,CA,1715,6911.13,6436.88,3517.02,3245.14,2232.44,2117.15,486.97,446.65,282.45,262.65,198.26,175.36,187.89,184.92
5066,Eureka,CA,1344,5557.4,5586.63,2757.18,2842.2,1407.42,1364.54,666.13,654.34,373.87,369.3,107.57,114.46,254.5,250.46
5068,Fairfield,CA,1148,5399.19,4591.79,2904.34,2385.98,1289.03,1177.07,707.4,588.05,203.07,167.91,121.42,103.81,165.6,160.36
5069,Fall River Mills,CA,265,4430.71,4202.93,2168.07,2061.55,1261.87,1201.69,716.77,661.68,,,,,232.71,229.23
5070,Fallbrook,CA,722,5663.06,5384.01,2287.4,2196.1,1962.01,1908.28,716.54,659.01,286.33,265.98,268.98,215.35,131.98,131.04
5071,Folsom,CA,421,5863.58,5346.75,2694.14,2345.92,1907.19,1832.76,607,549.99,268.09,246.07,,,135.6,130.65
5072,Fontana,CA,537,7379.94,6476.56,4191.87,3479.39,1666.79,1592.54,602.32,553.51,445.23,405.36,,,286.87,282.28
5073,Fort Bragg,CA,594,6400.97,5685.12,3670.19,3062.36,1436.05,1367.61,894.15,864.24,249.44,246.39,,,140.15,136.37
5074,Fortuna,CA,725,4532.63,4577.95,2340.29,2424.09,1151.86,1124.38,602.79,591.83,246.9,245.68,,,163.36,160.71
5075,Fountain Valley,CA,2403,9240.85,8422.95,3986.23,3440.08,3337.92,3091.69,590.02,556.67,489.99,460.65,146.39,135.72,551.28,543.05
5077,Fremont,CA,2191,8398.82,6746.12,5015.92,3822.11,2197.32,1928.21,606.89,482.98,318.71,253.17,91.73,81.09,175.97,183.71
5078,Fresno,CA,10139,6044.41,5793.89,3084.03,2897.32,1992.74,1948.05,553.89,541.11,153.54,150.97,39.9,38.96,221.72,218.08
5079,Fullerton,CA,3293,7439.6,6808.72,3750.72,3442.81,2407.41,2187.63,582.55,530.84,346.66,317.22,159.14,142.55,184.56,179.39
5080,Garberville,CA,158,4086.21,4039.19,1893.27,1930.3,1081.46,1042.04,807.46,785.88,,,,,150.92,156.98
5081,Garden Grove,CA,1089,11565.08,10409.79,5764.91,4913.45,3734.02,3474.01,549.29,522.73,516.33,489.28,131.62,104.99,707.47,678.87
5082,Gardena,CA,468,8042.17,7357.44,4003.42,3531.26,2801.54,2628.21,579.13,537.75,244.67,227.16,,,198.36,209.07
5083,Gilroy,CA,433,6769.03,5682.51,3479.09,2880.74,1936.7,1676.83,673.98,538.96,316.8,254.85,,,184.96,183.94
5084,Glendale,CA,5282,11022.46,9218.56,5474.49,4150.17,3321.45,3049.32,640.42,571.78,1071.37,964.51,201.91,167.56,276.94,267.48
5085,Glendora,CA,773,10289.27,9107.16,5768.43,5004.37,2537.54,2323.36,846.9,750.3,739.53,663.35,139.11,116.17,262.48,254.08
5086,Granada Hills,CA,548,9645.63,8497.48,4091.15,3421.15,3601.4,3317.53,696.56,618.65,750.14,671.69,270.78,227.29,213.06,205.93
5087,Grass Valley,CA,2506,5787.3,5612.08,2838.97,2752.77,1679.61,1607.61,648.58,630.13,252.86,245.48,213.12,227.19,149.01,145.61
5088,Greenbrae,CA,2960,6610.84,5506.82,3132.9,2526.5,2214.12,1951.63,713.55,565.59,329.13,265.57,113.53,98.77,110.12,103.03
5089,Greenville,CA,65,5719.19,5212.71,3165.45,2756.37,1170.24,1096.28,1090.67,1077.52,,,,,229.73,226.74
5090,Gridley,CA,326,7246.99,7348.07,4124.64,4272.39,1610.74,1564.37,726.22,716.94,338.86,340.7,,,241.56,234.87
5091,Hanford,CA,1614,7030.54,7030.37,3634.19,3736.34,1964.37,1878.57,757.2,747.28,290.79,288.49,51.21,55.01,318.26,313.15
5092,Harbor City,CA,1322,8881.83,8126.83,4476.54,4051.76,2516.18,2332.79,646.08,585.16,682.49,619.5,221.76,191.93,329.59,321.24
5094,Hawthorne,CA,496,9624.06,8293.27,5408.21,4461.79,2673.21,2429.35,545.53,486.47,630.9,565.15,,,271.97,267.15
5095,Hayward,CA,1020,8889.48,6947.38,5518.99,4055.39,2212.67,1956.79,668.41,519.5,273.01,213.74,52.11,40.94,177.31,174.8
5096,Healdsburg,CA,523,5893.71,5113.04,3094.27,2539.97,1647.06,1592.92,601.18,504.26,226.71,182.29,193.25,170.38,125.28,119.01
5097,Hemet,CA,2334,6844.94,6218.04,3503.79,3077.72,2278.21,2151.18,338.56,308.09,280.86,257.66,204.42,192.87,225.8,220.09
5098,Hollister,CA,695,5358.98,4860.02,2556.59,2251.68,1720.51,1609.91,726.45,650.32,183.39,168.53,,,123.6,123.18
5100,Huntington Beach,CA,1327,9123.8,8020.62,4574.45,3890.79,3025.01,2739.07,826.33,751.06,334.43,304.26,119.66,98.31,213.31,205.07
5102,Indio,CA,973,6743.76,6206.05,3887,3457.64,1827.02,1789.88,591.97,544.72,231.44,218.88,,,125.35,124.57
5103,Inglewood,CA,1895,9610.93,8243.82,5126.33,4196.98,2770.42,2510.88,763.98,676.71,609.92,542.02,64.34,53.21,258.98,253.67
5104,Jackson,CA,1098,5157.59,4941.8,2699.87,2558.87,1537.19,1494.6,444.07,428.81,189.56,186.08,70.73,62.34,212.16,206.94
5105,Joshua Tree,CA,846,8736.69,7786.75,5360.36,4617.92,1962.67,1848.28,573.41,522.27,203.12,186.83,346.94,321.92,296.98,290.52
5106,King City,CA,196,7701.94,6616.2,4506.25,3691.58,1859.71,1806.79,667.61,535.37,332.73,258.99,,,237.06,239.44
5108,La Jolla,CA,2436,6500.53,6173.57,3025.58,2866.14,2192.22,2127.69,558.49,514.95,268.77,249.92,297.31,263.99,138.34,135.7
5109,La Mesa,CA,3426,7495.8,6988.49,3983.11,3643.53,1993.15,1928.52,696.84,642.46,298.15,277.96,330.59,295.24,190.36,196.84
5112,Laguna Hills,CA,2334,7705.64,7086.01,3276.12,3098.4,3060.59,2700.67,640.27,580.98,380.4,348.37,203.47,193.1,170.27,185.01
5114,Lake Isabella,CA,274,7372.46,7112,3758.93,3714.64,2371.99,2176.52,557.45,546.47,179.47,179.65,,,258.68,257.43
5115,Lakeport,CA,918,6674.51,5858.9,3558.58,2900.78,1709.64,1600.75,696.16,653.92,352.07,345.27,133.67,139.35,231.89,226.86
5116,Lakewood,CA,277,8696.45,7718.15,4882.2,4079.5,2465.86,2408.6,589.89,526.98,508.11,454.85,,,218.32,213.77
5117,Lancaster,CA,2431,10374.02,8991.49,5713.67,4840.49,3124.47,2744.38,541.94,483.06,432.7,385.55,257.32,238.03,316.86,310.39
5118,Lindsay,CA,344,6411.3,6153.76,3502.9,3340.83,1952.31,1847.95,564.84,575.53,157.04,158.75,,,229.43,226.96
5119,Livermore,CA,606,7846.59,6523.69,4547.76,3707.46,1945.33,1723.23,725.24,561.99,302.5,232.52,,,188.05,187.81
5120,Lodi,CA,2120,6023.3,5672.2,3208.02,2986.98,1881.2,1793.65,478.04,450.99,205.01,196.32,76.3,74.17,170.16,165.62
5121,Loma Linda,CA,604,7449.16,6233.52,4631.35,3570.02,1530.84,1486.94,589.94,542.19,316.56,292,219.17,194.01,151.4,149.46
5122,Lompoc,CA,1035,5781.78,5681.28,2601.45,2659.94,2272.3,2155.15,607.95,578.03,101.1,96.54,55.45,52.96,106.54,104.67
5123,Lone Pine,CA,67,11953.75,9803.38,7983.5,5993.59,2280.11,2166.09,1305.53,1287.73,,,,,185.88,187.41
5124,Long Beach,CA,4140,9634.26,8548.41,5005.34,4326.9,2917.21,2663.87,640.71,573.43,538.34,484.21,229.12,202.9,300.82,290.56
5125,Los Alamitos,CA,1547,7491.76,6660.3,3521.37,3076.09,2605.63,2351.8,671.46,605.23,320.07,289.15,189.29,159.38,169.3,165.68
5126,Los Angeles,CA,19917,11235.89,9611.42,5653.61,4492.06,3674.05,3360.98,670.9,601.64,823.5,741.3,81.36,70.84,310.48,308.96
5127,Los Banos,CA,463,6484.49,5994.09,3750.44,3375.67,2091.54,1986.11,413.48,404.24,77.26,77.09,,,124.54,123.57
5130,Lynwood,CA,1668,10136.57,8371.57,5629.56,4270.34,2660.16,2423.14,716.29,639.4,673.05,601.17,131.98,123.58,280.28,273.31
5131,Madera,CA,897,5627.49,5404.15,2763.48,2625.53,1892.85,1823.32,574.96,562.32,117.98,116.39,,,254.52,249.77
5132,Mammoth Lakes,CA,74,5007.61,4560.35,1722.57,1463.71,1831.6,1687.72,1033.18,997.66,,,,,,
5133,Manteca,CA,829,8792.04,8619.65,5447.95,5451.15,2066.68,1948.63,821.02,783.09,150.73,139.58,,,224.19,224.16
5136,Martinez,CA,297,8056.83,6307.4,4828.41,3610.12,1773.32,1551.57,670.05,512.07,231.53,180.33,,,120.96,116.64
5137,Marysville,CA,1109,6773.87,6627.71,3453.27,3439.72,1938.86,1838.32,666.83,643.75,246.26,242.04,123.87,126.57,330.82,327.02
5138,Merced,CA,3296,7317.55,6907.88,4224.45,3941.9,2124.08,2008.53,582.66,572.34,114.53,114.47,74.4,78.81,192.99,190.04
5139,Mission Hills,CA,897,9704.03,8431.55,5358.46,4481.08,2578.9,2360.97,803.21,716.65,647.88,580.45,,,229.39,219.36
5140,Mission Viejo,CA,1836,8029.88,7286.26,3644.78,3369.46,3110.31,2764.16,503.48,457.69,351.24,321.8,188.77,151.5,203.98,199.56
5141,Modesto,CA,3773,8111.55,7702.96,5200.05,4912.45,1820.5,1740.33,560.99,533.14,190.18,183.38,133.82,133.3,209.56,206.49
5144,Montebello,CA,1282,10136.33,8649.6,5882.29,4795.8,2789.51,2520.48,663.02,594.33,507.27,456.89,74.38,66.64,222.9,217.55
5145,Monterey,CA,3460,6431.3,5567.71,3125.91,2597.1,2061.44,1969.55,606.62,475.44,305.88,240.73,193.43,152.21,135.21,130.29
5146,Monterey Park,CA,1145,10092.4,8867.93,5851.91,4756.83,2830.38,2688.57,707.88,666.18,330.68,315.58,,,290.05,340.22
5148,Mount Shasta,CA,588,5350.71,5220.66,2702.32,2649.5,1336.62,1286.82,785.9,763.47,224.04,220.16,,,268.84,266.3
5149,Mountain View,CA,3219,6016.33,4987.93,2864.68,2324.18,2097.18,1792.08,588.24,474.47,198.32,160.69,136.1,107.39,124.62,119.55
5150,Napa,CA,1550,7913.24,6724.05,4161.36,3447.73,2179.52,1952.6,1079.65,892.48,213.05,177.76,176.86,151.13,118.37,117.35
5151,National City,CA,568,9681.54,8740.61,5591.37,4751.19,2366,2292.85,893.37,855.78,424.01,408.47,185.51,168.15,253.79,277.59
5152,Needles,CA,272,6135.67,5572.65,3060.97,2690.37,1840.47,1737.1,690.19,624.83,,,,,304.24,309.11
5155,Newport Beach,CA,3725,7958.64,7261.19,3362.44,3109.79,3120.83,2799.48,647.51,587.12,408.97,372.09,231.47,216.02,157.21,152.78
5157,Northridge,CA,1585,9430.88,8260.55,4542.35,3801.55,3185.09,2911.14,601.53,535.72,621.2,557.6,232.14,209.16,229.32,223.86
5158,Norwalk,CA,585,11074.83,9542.42,6338,5195.09,2767.95,2516.44,720.91,654.24,595.99,543.25,,,262.72,253.01
5159,Novato,CA,719,6869.91,5700.91,3454.41,2780.62,2033.5,1799.49,540.5,428.36,445.14,353.94,244.76,202.11,144.21,129.89
5160,Oakdale,CA,337,6556.86,6309.09,4102.11,3934.42,1393.35,1343.1,493.99,469.22,210.49,202.46,,,202.46,199.76
5161,Oakland,CA,3965,6995.45,5442.22,4100.82,2991.09,1691.72,1513.06,721.41,559.03,230.23,180.04,131.87,102.45,120.32,120.7
5162,Oceanside,CA,3980,5970.13,5738.12,2608.86,2501.92,2148.27,2115.04,446.51,412.8,277.33,257.96,324.14,288.18,157.25,154.15
5163,Ojai,CA,367,6672.31,6383.19,3287.03,3146.75,2206.95,2109.89,524.75,486.7,253.25,235.74,244.75,250.17,135.73,133.6
5165,Orange,CA,1737,9554.38,8483.09,4967.92,4301.21,2915.04,2613.02,791.17,724.03,429.39,393.87,213.8,196.81,230.9,244.54
5166,Oroville,CA,1682,6180.56,6048.07,3651.25,3565.42,1384.11,1340.98,610.53,602.3,189.79,189.87,87,93.66,258.99,254.8
5167,Oxnard,CA,2153,7355.1,6926.88,3633.08,3432.49,2441.34,2272.94,564.25,526.11,284.25,266.19,147.32,147.36,273.8,267.21
5168,Palm Springs,CA,1546,8149.56,7388.37,4413.2,3864.31,2369.57,2283.88,771.62,702.11,236.62,216.94,169.45,137.42,179.9,175.52
5171,Panorama City,CA,1201,10221.34,8915.49,4778.53,3849.68,3015.67,2810.78,381.48,346.3,1442.33,1304.55,156.69,131.8,335.55,322.3
5172,Paradise,CA,1857,5652.92,5650.36,2924.61,2965.71,1546.57,1506.61,624.33,619.23,235.61,235.87,99.67,105.23,230.4,225.01
5173,Paramount,CA,199,11951.43,10138.29,7439.15,6068.26,2742.16,2459.69,936.76,837.95,545.4,489.08,,,269.74,280.96
5174,Pasadena,CA,2854,9163.22,8081.18,4710.48,4048.71,2869.8,2609.23,570.37,507.11,622.97,562.21,169.44,143.52,210.84,202.58
5177,Petaluma,CA,892,7478.82,6424.48,4065.5,3364.59,2069.73,1917.06,605.76,502.61,321.2,260.89,226.22,195.02,180.1,175.84
5179,Pinole,CA,617,6090.18,4777.94,3631.88,2674.58,1514.27,1345.94,566,439.46,227.51,180.43,,,95.03,94.35
5180,Pittsburg,CA,458,7240.63,5966.1,3831.19,3109.66,1771.65,1576.6,932.21,722.9,326.2,256.56,190.8,114.47,185.2,180.42
5182,Placerville,CA,1948,5792.7,5390.12,2873.47,2653.45,1810.8,1714.52,599.23,539.19,208.37,188.53,134.27,126.55,163.64,166.29
5183,Pomona,CA,1648,8165.3,7198.13,4350.24,3669.11,2179.17,2021.97,725.3,653.34,414.77,375.08,237.33,223.03,261.34,252.98
5185,Porterville,CA,1375,6117.16,5911.76,3027.43,2900.84,1824.56,1732.08,849.52,864.13,128.27,128.57,25.08,26.42,259.68,257.81
5186,Portola,CA,196,7043.73,7240.63,3879.1,4226.59,1272.17,1169.23,1285.07,1253.01,,,,,244.63,238.66
5187,Poway,CA,1720,6203.42,5915.16,2834.23,2732.04,2082.81,1991.26,442.2,408.55,221.87,206.41,398.88,360.04,197.26,195.42
5188,Quincy,CA,184,5111.12,4983.87,2758.18,2706.98,914.59,875.8,1151.05,1125.77,,,,,146.73,138.16
5189,Rancho Mirage,CA,4264,8072.31,7533.83,3852.26,3601.22,2758.72,2597.88,826.22,751.28,238.6,219.03,215.64,190.01,151.34,147.45
5190,Red Bluff,CA,927,5579.72,5421.22,2700.8,2610.79,1621.27,1577.48,695.94,677.01,278.09,274.55,31.45,33.68,256.02,253.59
5191,Redding,CA,4939,6897.98,6468.65,3641.38,3398.74,2113.35,1992.18,556.2,512.61,245.2,230.9,78.28,75.79,253.57,248.88
5192,Redlands,CA,1107,5755.01,5139.3,2907.8,2472.67,1617.12,1547.66,413.56,376.4,268.27,243.76,368.43,320.98,178.51,176.34
5194,Redwood City,CA,1882,7021.02,5770.83,3601.77,2942.82,2134.22,1775.67,726.75,580.71,326.12,263.8,131.5,109.82,101.79,99.21
5197,Ridgecrest,CA,713,6511.93,6180.63,3046.46,2862.9,2309.47,2197.27,612.91,593.48,170.14,169.48,,,266.25,262.89
5198,Riverside,CA,3380,7388.81,6658.91,3973.6,3457.13,2043.82,1941.66,455.25,416.67,362.77,333.05,312.56,268.67,257.51,252.61
5199,Roseville,CA,2196,5562.39,5174.13,2628.36,2391.39,1946.06,1877.94,467.21,421.02,273.23,248.21,87.68,81.54,145.02,139.33
5200,Sacramento,CA,7907,6089.85,5431.89,3453.17,2925.47,1682.45,1621,490.77,448.66,209.94,193.8,81.6,77.14,174.11,168.92
5201,Salinas,CA,3021,7412.36,6279.33,4201.24,3387.67,1922.34,1848.09,628.2,493.21,390.22,307.71,125.64,94.68,155.78,153.58
5202,San Andreas,CA,1057,6063.07,5631.04,2981.59,2651,1875.37,1805.26,696.16,671.17,322.63,315.38,,,130.45,128.66
5203,San Bernardino,CA,2084,8514.49,7422.37,5088.73,4217.29,1920.05,1828.26,550,502.19,389.3,357.25,227.75,189.08,334.2,326.77
5204,San Clemente,CA,888,7537.73,6969.67,3293.88,3174.95,2931.95,2576.72,629.43,568.61,306.03,279.29,198.73,180.72,148.43,170.59
5205,San Diego,CA,8194,7064.21,6560.72,3761.89,3395.06,1947.1,1897.32,631.54,589.53,273.75,257.48,267.82,237.55,192.35,190.99
5206,San Dimas,CA,305,8370.02,7499.92,4333.3,3880.09,2438.87,2199.74,839.6,742.16,402.4,361.56,,,218.04,214.14
5208,San Francisco,CA,10937,6985.59,5453.08,4026.06,2947.89,1686.04,1441.08,787.65,644.5,281.53,231.62,90.22,76.73,129.47,127.1
5209,San Gabriel,CA,2549,10125.92,8786.5,5696.5,4534.82,2857.17,2695.39,503.12,465.55,479.44,448.32,80.01,69.2,443.76,478.35
5210,San Jose,CA,10219,7358.38,5982.92,4048.13,3135.44,2143.2,1861.47,622.58,506.04,257.46,209.37,111.49,91.74,176.24,172.29
5211,San Leandro,CA,1100,8157.36,6599.05,4839.93,3766.2,2161.29,1890.34,601.83,465.33,262.56,206.13,83.5,72.79,209.92,206.67
5212,San Luis Obispo,CA,2153,5445.34,5207.21,2609.74,2500.38,1933.31,1860.85,399.07,364.29,209.77,194.36,120.82,116.49,161.32,161.12
5213,San Mateo,CA,1949,6397.91,5259.81,3358.62,2724.9,1830.71,1541.25,752.83,602.93,246.53,199.88,116.53,99.58,100.95,98.46
5214,San Pablo,CA,875,7235.55,5553.58,4424.7,3215.74,1423.07,1245.53,725.13,556.33,328.95,251.81,,,174.94,171.86
5215,San Pedro,CA,738,6785.6,6008.09,3251.12,2796.39,2306.1,2093.93,637.45,563.6,301.01,267.8,76.87,69.2,209.11,209.93
5218,Santa Ana,CA,2386,9074.01,8098.18,4898.04,4283.05,2835.37,2563.43,528.39,486.57,400.69,369.53,147.69,132.71,253.55,249.61
5219,Santa Barbara,CA,3040,5707.02,5530.61,2571.47,2482.75,2212.53,2164.37,466.47,441.8,222.63,213,129.97,129.91,103.06,98.91
5221,Santa Cruz,CA,2566,6212.44,5279.46,3213.94,2547.45,1969.69,1873.37,440.03,354.91,313.5,254.8,144.74,122.72,120.31,117.87
