STATE,COUNTY,TRACT,AREANAME,STUSAB,INTPTLAT,INTPTLON,LANDSQMI,PCSA,PCSA_L,TP12CI2,TP12CI3,TP12CI4,TP12CI5,TP12CI6,TP12CI7,TP12CI8,TP12CI9,TP12CI10,TP12CI11,TP12CI12,TP12CI13,TP12CI14,TP12CI15,TP12CI16,TP12CI17,TP12CI18,TP12CI19,TP12CI20,TP12CI21,TP12CI22,TP12CI23,TP12CI24,TP12CI25,TP12CI26,TP12CI27,TP12CI28,TP12CI29,TP12CI30,TP12CI31,TP12CI32,TP12CI33,TP12CI34,TP12CI35,TP12CI36,TP12CI37,TP12CI38,TP12CI39,TP12CI40,TP12CI41,TP12CI42,TP12CI43,TP12CI44,TP12CI45,TP12CI46,TP12CI47,TP12CI48,TP12CI49,TP12DI2,TP12DI3,TP12DI4,TP12DI5,TP12DI6,TP12DI7,TP12DI8,TP12DI9,TP12DI10,TP12DI11,TP12DI12,TP12DI13,TP12DI14,TP12DI15,TP12DI16,TP12DI17,TP12DI18,TP12DI19,TP12DI20,TP12DI21,TP12DI22,TP12DI23,TP12DI24,TP12DI25,TP12DI26,TP12DI27,TP12DI28,TP12DI29,TP12DI30,TP12DI31,TP12DI32,TP12DI33,TP12DI34,TP12DI35,TP12DI36,TP12DI37,TP12DI38,TP12DI39,TP12DI40,TP12DI41,TP12DI42,TP12DI43,TP12DI44,TP12DI45,TP12DI46,TP12DI47,TP12DI48,TP12DI49,TP12EI2,TP12EI3,TP12EI4,TP12EI5,TP12EI6,TP12EI7,TP12EI8,TP12EI9,TP12EI10,TP12EI11,TP12EI12,TP12EI13,TP12EI14,TP12EI15,TP12EI16,TP12EI17,TP12EI18,TP12EI19,TP12EI20,TP12EI21,TP12EI22,TP12EI23,TP12EI24,TP12EI25,TP12EI26,TP12EI27,TP12EI28,TP12EI29,TP12EI30,TP12EI31,TP12EI32,TP12EI33,TP12EI34,TP12EI35,TP12EI36,TP12EI37,TP12EI38,TP12EI39,TP12EI40,TP12EI41,TP12EI42,TP12EI43,TP12EI44,TP12EI45,TP12EI46,TP12EI47,TP12EI48,TP12EI49,TP12FI2,TP12FI3,TP12FI4,TP12FI5,TP12FI6,TP12FI7,TP12FI8,TP12FI9,TP12FI10,TP12FI11,TP12FI12,TP12FI13,TP12FI14,TP12FI15,TP12FI16,TP12FI17,TP12FI18,TP12FI19,TP12FI20,TP12FI21,TP12FI22,TP12FI23,TP12FI24,TP12FI25,TP12FI26,TP12FI27,TP12FI28,TP12FI29,TP12FI30,TP12FI31,TP12FI32,TP12FI33,TP12FI34,TP12FI35,TP12FI36,TP12FI37,TP12FI38,TP12FI39,TP12FI40,TP12FI41,TP12FI42,TP12FI43,TP12FI44,TP12FI45,TP12FI46,TP12FI47,TP12FI48,TP12FI49,TP12GI2,TP12GI3,TP12GI4,TP12GI5,TP12GI6,TP12GI7,TP12GI8,TP12GI9,TP12GI10,TP12GI11,TP12GI12,TP12GI13,TP12GI14,TP12GI15,TP12GI16,TP12GI17,TP12GI18,TP12GI19,TP12GI20,TP12GI21,TP12GI22,TP12GI23,TP12GI24,TP12GI25,TP12GI26,TP12GI27,TP12GI28,TP12GI29,TP12GI30,TP12GI31,TP12GI32,TP12GI33,TP12GI34,TP12GI35,TP12GI36,TP12GI37,TP12GI38,TP12GI39,TP12GI40,TP12GI41,TP12GI42,TP12GI43,TP12GI44,TP12GI45,TP12GI46,TP12GI47,TP12GI48,TP12GI49
51,51001,990100,Census Tract 9901,VA,37.595224,-75.541243,0,-80,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51001,990200,Census Tract 9902,VA,37.731333,-76.047814,0,-80,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51003,10100,Census Tract 101,VA,38.193814,-78.624244,140.07,51003010100,VA00_CROZET,7,0,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,2,2,4,0,0,0,0,1,2,2,0,7,2,1,0,1,0,0,1,0,0,0,24,1,1,1,0,0,0,0,1,1,1,2,5,5,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,2,0,0,1,0,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,15,1,6,1,0,0,0,0,1,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,32,4,1,8,6,0,0,0,0,4,2,1,1,2,1,0,0,0,1,0,1,0,0,0,53,11,6,12,1,2,0,0,1,0,4,3,1,3,2,4,0,2,0,1,0,0,0,0
51,51003,10201,Census Tract 102.01,VA,38.170591,-78.425256,27.04,51540000302,VA00_CHARLOTTESVILLE,9,2,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,8,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,45,3,5,5,3,1,0,0,0,2,1,1,5,9,1,1,0,1,0,2,1,2,0,2,49,3,3,4,2,1,0,0,1,2,4,3,7,4,4,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,5,1,2,1,0,0,0,1,4,5,3,2,1,1,0,1,0,1,0,1,0,0,29,1,4,5,0,1,1,0,1,3,2,1,5,1,2,0,0,1,1,0,0,0,0,0,71,11,12,17,6,3,0,0,3,5,0,2,3,1,3,1,1,1,1,1,0,0,0,0,71,9,11,11,5,4,1,2,0,1,8,3,2,5,2,3,0,3,0,0,0,1,0,0
51,51003,10202,Census Tract 102.02,VA,38.124183,-78.512936,22.38,51540000302,VA00_CHARLOTTESVILLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,1,3,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,26,0,5,4,0,0,0,0,1,1,0,1,4,1,0,1,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,0,0,0,0,0,0,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,18,3,2,2,1,0,0,0,1,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,23,2,5,1,3,1,0,0,0,1,2,2,0,2,2,2,0,0,0,0,0,0,0,0,15,2,2,4,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
51,51003,10300,Census Tract 103,VA,38.123569,-78.433153,9.18,51540000302,VA00_CHARLOTTESVILLE,7,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,7,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,288,21,32,24,13,4,2,0,6,7,18,36,42,28,26,11,4,3,1,3,5,2,0,0,338,23,44,27,13,8,1,1,8,13,13,40,51,31,22,13,5,5,2,8,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,6,9,5,2,2,0,1,1,6,4,7,2,1,4,0,0,1,0,1,0,0,0,0,42,3,4,7,4,1,0,0,2,1,6,8,3,1,1,0,0,1,0,0,0,0,0,0,105,21,29,15,4,0,2,0,2,4,4,7,4,7,1,2,1,0,1,0,0,0,0,1,101,18,17,12,13,2,2,0,6,2,7,4,6,4,3,1,0,1,0,1,0,0,1,1
51,51003,10401,Census Tract 104.01,VA,38.086918,-78.312415,92.14,51540000302,VA00_CHARLOTTESVILLE,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,2,1,0,0,0,0,0,1,0,0,1,2,3,4,0,0,0,0,0,0,0,0,25,2,5,1,1,1,1,0,0,1,0,0,4,1,2,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,1,2,0,1,1,0,0,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,14,1,3,1,0,0,0,0,3,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,45,9,5,8,2,1,1,0,1,3,2,3,2,1,1,1,1,0,0,1,1,2,0,0,40,4,8,5,3,0,0,0,3,3,1,1,3,2,1,2,0,0,1,2,1,0,0,0
51,51003,10402,Census Tract 104.02,VA,37.991353,-78.394881,18.81,51540000302,VA00_CHARLOTTESVILLE,6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,15,0,1,0,0,0,0,0,0,0,1,4,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,1,2,0,0,2,3,3,1,1,2,3,0,0,0,0,1,0,0,0,0,23,4,0,5,1,3,0,0,1,1,1,3,2,0,1,0,0,0,1,0,0,0,0,0,35,8,8,7,1,0,0,0,1,0,1,1,3,1,1,1,0,0,0,2,0,0,0,0,46,11,8,10,6,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,0
51,51003,10500,Census Tract 105,VA,38.042054,-78.429131,9.82,51540000302,VA00_CHARLOTTESVILLE,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,81,12,4,8,2,3,1,0,7,7,15,7,4,4,1,2,0,1,2,0,0,0,1,0,89,10,3,3,1,0,1,0,3,14,16,11,10,6,2,3,1,3,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,7,1,1,0,2,0,6,4,7,1,2,0,0,0,0,0,0,0,0,0,0,0,30,7,0,2,0,1,0,1,4,4,4,3,3,0,0,1,0,0,0,0,0,0,0,0,41,8,6,8,3,1,1,0,1,3,2,1,1,2,1,1,0,0,0,1,0,0,1,0,35,6,4,2,3,1,2,0,2,2,1,1,2,1,2,0,0,1,0,2,1,0,0,2
51,51003,10601,Census Tract 106.01,VA,38.084015,-78.461631,2.57,51540000302,VA00_CHARLOTTESVILLE,14,1,0,2,0,0,1,0,1,3,2,0,1,2,0,1,0,0,0,0,0,0,0,0,15,1,1,0,0,1,0,0,0,4,0,1,2,1,1,2,1,0,0,0,0,0,0,0,130,5,12,8,5,1,4,2,3,17,7,11,13,15,10,8,2,3,1,0,3,0,0,0,159,9,12,11,9,8,0,0,8,10,12,13,16,19,11,8,1,4,0,3,3,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,154,23,13,3,1,1,1,3,27,34,25,11,6,6,0,0,0,0,0,0,0,0,0,0,104,17,5,4,3,3,5,6,12,19,13,6,2,5,1,2,0,0,0,0,0,1,0,0,97,14,13,9,9,8,4,2,8,8,4,2,5,1,4,2,0,0,1,1,1,0,0,1,112,13,17,7,8,7,0,0,8,9,11,4,2,4,4,3,0,5,0,3,0,1,2,4
51,51003,10602,Census Tract 106.02,VA,38.06555,-78.458388,2.05,51540000302,VA00_CHARLOTTESVILLE,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,50,2,3,4,0,2,0,0,0,4,4,8,3,3,7,2,2,2,1,1,0,1,1,0,71,2,9,1,1,0,0,3,2,10,9,8,4,8,4,0,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,27,7,5,1,2,1,1,0,0,1,2,3,2,1,0,0,0,0,0,1,0,0,0,0,27,6,4,3,1,1,0,1,0,1,4,1,3,0,0,1,0,1,0,0,0,0,0,0
51,51003,10700,Census Tract 107,VA,38.075709,-78.492447,1.23,51540000302,VA00_CHARLOTTESVILLE,9,1,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,1,0,162,16,3,6,7,4,4,2,7,23,18,18,8,11,9,9,10,1,1,3,1,0,1,0,174,9,9,15,3,5,3,0,9,17,13,15,14,15,15,13,5,3,3,1,3,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,214,32,13,10,6,7,3,6,28,34,22,17,22,6,4,3,0,0,1,0,0,0,0,0,180,31,21,18,3,2,4,3,12,26,18,13,8,5,10,3,0,2,1,0,0,0,0,0,109,19,18,12,11,5,3,2,4,11,8,7,2,1,1,2,1,0,0,0,0,1,1,0,147,26,25,17,6,3,4,3,13,11,8,2,8,3,9,5,0,2,0,0,0,1,0,1
51,51003,10800,Census Tract 108,VA,38.079068,-78.505927,5.31,51540000302,VA00_CHARLOTTESVILLE,21,1,3,1,2,0,0,0,1,5,3,2,2,1,0,0,0,0,0,0,0,0,0,0,23,2,1,3,0,1,0,1,2,3,2,0,4,3,1,0,0,0,0,0,0,0,0,0,111,6,7,12,10,1,0,2,5,13,9,13,8,7,5,4,3,0,2,1,1,0,1,1,103,6,7,5,4,3,0,2,5,7,9,9,11,9,6,6,2,2,2,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188,27,9,13,15,6,3,4,13,29,20,24,10,7,4,2,0,0,2,0,0,0,0,0,124,15,3,7,5,3,2,2,13,15,23,13,10,5,4,1,0,2,1,0,0,0,0,0,82,14,14,16,7,4,2,1,5,3,2,5,3,3,2,1,0,0,0,0,0,0,0,0,103,17,13,10,10,5,3,1,4,10,10,3,4,6,5,2,0,0,0,0,0,0,0,0
51,51003,10901,Census Tract 109.01,VA,38.050841,-78.5183,0.58,51540000302,VA00_CHARLOTTESVILLE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,16,1,1,1,8,8,2,18,84,86,36,18,3,2,1,2,1,1,1,0,0,0,0,310,20,10,7,6,8,6,4,25,95,65,37,15,3,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,1,0,1,0,0,8,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,21,1,0,0,0,2,2,1,2,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0
51,51003,10902,Census Tract 109.02,VA,38.035269,-78.520927,0.82,51540000302,VA00_CHARLOTTESVILLE,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,361,2,10,8,5,143,40,16,40,34,22,17,15,3,2,3,1,0,0,0,0,0,0,0,332,6,4,7,3,137,45,22,23,29,14,18,7,7,7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,1,7,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,9,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,4,2,1,34,7,2,2,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,90,0,1,0,2,61,11,7,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
51,51003,10903,Census Tract 109.03,VA,38.034944,-78.507511,0.38,51540000302,VA00_CHARLOTTESVILLE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,3,95,37,11,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,114,44,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,35,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0,48,11,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51003,11000,Census Tract 110,VA,38.059542,-78.583328,29.3,51540000302,VA00_CHARLOTTESVILLE,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,3,0,3,4,0,2,0,1,2,3,4,6,5,9,4,4,5,3,2,4,1,0,0,89,4,12,10,5,2,0,0,1,1,5,6,9,6,8,5,5,3,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,1,7,6,6,2,0,1,2,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,30,5,6,3,2,0,0,0,2,0,4,0,1,2,2,1,1,1,0,0,0,0,0,0
51,51003,11100,Census Tract 111,VA,38.065114,-78.697295,16.24,51003010100,VA00_CROZET,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,106,13,7,11,11,3,0,0,0,2,6,9,16,15,9,2,1,0,0,0,0,1,0,0,108,4,13,15,7,0,0,1,0,1,11,10,19,16,7,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,1,4,3,2,2,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,23,2,0,2,1,0,3,0,3,0,4,3,1,3,1,0,0,0,0,0,0,0,0,0,61,5,17,10,7,4,2,0,1,1,3,0,5,3,2,1,0,0,0,0,0,0,0,0,73,11,16,16,6,1,1,1,4,2,2,4,3,3,1,0,0,1,0,0,0,1,0,0
51,51003,11201,Census Tract 112.01,VA,38.00499,-78.738767,86.52,51003010100,VA00_CROZET,5,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,19,0,5,0,0,0,1,0,1,3,2,0,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,4,3,1,2,0,1,5,10,6,5,3,1,3,2,0,0,0,0,0,3,2,0,23,3,1,1,3,0,1,0,1,1,2,2,2,2,1,3,0,0,0,0,0,0,0,0,38,5,9,5,0,2,1,1,1,1,1,0,5,0,1,3,2,0,0,0,1,0,0,0,26,6,4,3,3,1,0,0,2,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1
51,51003,11202,Census Tract 112.02,VA,37.97256,-78.604964,36.59,51540000302,VA00_CHARLOTTESVILLE,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,70,8,2,5,1,0,2,1,1,6,3,8,10,6,5,6,0,2,0,1,2,0,1,0,92,9,7,3,2,0,0,1,3,5,15,8,7,5,6,10,0,2,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1,0,0,3,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,9,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,39,12,7,6,2,0,0,0,1,1,1,5,2,0,2,0,0,0,0,0,0,0,0,0,30,11,4,1,1,0,0,0,1,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0
51,51003,11301,Census Tract 113.01,VA,37.921217,-78.489479,101.15,51540000302,VA00_CHARLOTTESVILLE,9,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,6,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,27,4,1,1,1,1,0,0,2,2,3,5,2,0,2,2,1,0,0,0,0,0,0,0,35,5,2,3,0,0,0,0,0,3,4,5,1,1,2,5,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,0,0,0,0,1,0,2,1,3,2,1,0,1,0,1,0,0,0,0,0,0,12,1,0,2,0,0,0,0,0,2,1,2,0,2,0,0,1,1,0,0,0,0,0,0,49,9,6,8,7,0,1,1,1,2,0,2,1,2,5,0,1,0,1,1,0,0,1,0,34,10,8,2,1,1,1,0,1,1,2,1,0,4,0,0,0,0,0,1,0,0,1,0
51,51003,11302,Census Tract 113.02,VA,38.005152,-78.517413,1.15,51540000302,VA00_CHARLOTTESVILLE,14,2,2,1,1,1,0,0,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,10,1,2,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,100,8,5,1,0,3,0,6,15,23,19,12,2,2,0,1,0,1,0,0,2,0,0,0,102,3,2,1,0,2,5,10,15,35,13,9,0,1,2,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,45,27,21,14,12,9,6,30,56,42,37,19,18,9,9,3,1,0,1,1,0,0,0,249,37,30,18,13,6,3,3,18,39,26,20,15,11,7,1,0,1,0,0,0,0,1,0,47,8,5,5,4,1,1,2,8,8,1,2,0,1,0,1,0,0,0,0,0,0,0,0,65,10,5,5,3,5,2,4,10,9,1,3,2,1,1,2,0,1,0,1,0,0,0,0
